candidate_id,solution_id,candidate_type,trigger_time,problem_id,judge,events_before,event_index,current_idle_s,keys_5s,text_keys_5s,modifier_keys_5s,clipboard_ops_5s,pause_count_5s,pause_total_5s,pause_p90_5s,backspace_5s,enter_5s,control_5s,row_changes_5s,column_changes_5s,keys_10s,text_keys_10s,modifier_keys_10s,clipboard_ops_10s,pause_count_10s,pause_total_10s,pause_p90_10s,backspace_10s,enter_10s,control_10s,row_changes_10s,column_changes_10s,keys_30s,text_keys_30s,modifier_keys_30s,clipboard_ops_30s,pause_count_30s,pause_total_30s,pause_p90_30s,backspace_30s,enter_30s,control_30s,row_changes_30s,column_changes_30s,keys_60s,text_keys_60s,modifier_keys_60s,clipboard_ops_60s,pause_count_60s,pause_total_60s,pause_p90_60s,backspace_60s,enter_60s,control_60s,row_changes_60s,column_changes_60s,keys_120s,text_keys_120s,modifier_keys_120s,clipboard_ops_120s,pause_count_120s,pause_total_120s,pause_p90_120s,backspace_120s,enter_120s,control_120s,row_changes_120s,column_changes_120s,outcome_keys_30s,outcome_text_keys_30s,outcome_backspace_30s,outcome_enter_30s,outcome_keys_60s,outcome_text_keys_60s,outcome_backspace_60s,outcome_enter_60s,outcome_keys_120s,outcome_text_keys_120s,outcome_backspace_120s,outcome_enter_120s,outcome_continued_input_120s,outcome_next_event_s
993770-idle-0000,993770,idle_30s,2025-12-06T12:07:40.700000,2132,WA,1,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.744
993770-idle-0002,993770,idle_30s,2025-12-06T12:16:53.759000,2132,WA,3,2,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0.0,0.315,0,0,1,0,0,2,1,1,1,0,0.0,0.315,0,0,1,0,0,0,0,0,0,1,1,0,1,10,8,0,8,1,59.039
993770-idle-0120,993770,idle_30s,2025-12-06T12:24:35.556000,2132,WA,121,120,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,13,9,4,0,6,23.308,4.822,0,9,2,8,9,38,26,12,0,17,76.212,4.689,0,26,6,25,27,0,0,0,0,2,1,0,0,2,1,0,0,1,38.727
993770-idle-0122,993770,idle_30s,2025-12-06T12:25:44.598000,2132,WA,123,122,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0.0,0.315,0,0,1,0,0,10,8,2,1,6,87.137,18.132,0,7,1,8,8,0,0,0,0,0,0,0,0,34,0,0,0,1,65.394
993770-idle-0156,993770,idle_30s,2025-12-06T12:27:31.224000,2132,WA,157,156,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,34,0,34,0,1,2.038,1.157,0,0,17,14,14,34,0,34,0,1,2.038,1.157,0,0,17,14,14,0,0,0,0,2,1,0,0,3,2,0,0,1,47.097
993770-idle-0158,993770,idle_30s,2025-12-06T12:28:48.626000,2132,WA,159,158,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0.0,0.305,0,0,1,0,0,36,1,35,1,2,79.135,1.404,0,0,18,15,15,1,1,0,0,1,1,0,0,1,1,0,0,1,9.579
993770-idle-0159,993770,idle_30s,2025-12-06T12:29:28.205000,2132,WA,160,159,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,2,1,1,1,39.579,35.652,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,270.61
1005008-idle-0074,1005008,idle_30s,2025-12-08T18:57:31.822000,1746,TLE,75,74,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,57,47,10,0,3,8.191,0.988,0,4,0,3,47,75,63,12,0,3,8.191,0.924,0,4,0,3,63,7,7,0,0,27,27,0,2,57,51,0,4,1,25.329
1005008-idle-0101,1005008,idle_30s,2025-12-08T18:59:00.684000,1746,TLE,102,101,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,21,21,0,0,3,18.865,2.199,0,2,0,1,20,31,30,1,0,4,74.194,2.199,0,3,0,2,29,29,24,0,2,51,43,0,2,103,89,0,6,1,9.92
1005008-idle-0258,1005008,idle_30s,2025-12-08T19:02:19.600000,1746,TLE,259,258,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,38,31,7,0,3,7.059,1.609,0,3,0,4,29,84,70,14,0,11,40.98,2.33,0,7,0,9,68,2,1,0,0,2,1,0,0,2,1,0,0,1,14.263
1006107-idle-0047,1006107,idle_30s,2025-12-08T18:44:34.813000,1516,WA,48,47,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,48,42,6,0,1,2.164,1.143,0,4,0,4,40,48,42,6,0,1,2.164,1.143,0,4,0,4,40,0,0,0,0,0,0,0,0,57,47,0,5,1,61.027
1006107-idle-0146,1006107,idle_30s,2025-12-08T18:47:39.740000,1516,WA,147,146,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,27,21,6,0,4,15.073,2.76,0,4,0,4,22,92,66,26,0,9,50.276,1.922,0,9,0,10,68,17,13,0,2,17,13,0,2,17,13,0,2,1,0.731
1006107-idle-0163,1006107,idle_30s,2025-12-08T18:48:38.726000,1516,WA,164,163,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,17,13,4,0,5,22.156,4.697,0,2,0,1,11,45,35,10,0,11,72.737,4.413,0,6,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,1,178.654
1006107-idle-0244,1006107,idle_30s,2025-12-08T18:54:11.269000,1516,WA,245,244,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,31,23,8,0,1,9.945,1.787,0,1,0,2,23,78,63,15,0,9,45.238,2.359,0,4,0,8,63,4,2,0,0,4,2,0,0,4,2,0,0,1,0.716
1006107-idle-0248,1006107,idle_30s,2025-12-08T18:54:44.711000,1516,WA,249,248,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,2,2,0,0,0.0,1.624,0,0,0,0,1,62,46,16,0,6,52.052,1.984,0,3,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,1,128.48
1006107-idle-0259,1006107,idle_30s,2025-12-08T18:58:19.600000,1516,WA,260,259,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,10,6,4,0,4,28.472,8.61,0,0,0,2,5,11,7,4,0,5,55.449,15.845,0,0,0,3,6,0,0,0,0,0,0,0,0,2,2,0,0,1,93.153
1006107-idle-0261,1006107,idle_30s,2025-12-08T19:00:23.315000,1516,WA,262,261,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0.0,0.562,0,0,0,0,1,2,2,0,0,0,0.0,0.562,0,0,0,0,1,2,2,0,0,2,2,0,0,5,5,0,0,1,20.091
1006107-idle-0263,1006107,idle_30s,2025-12-08T19:01:14.210000,1516,WA,264,263,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0.0,0.804,0,0,0,0,1,4,4,0,0,1,50.091,40.234,0,0,0,1,3,3,3,0,0,3,3,0,0,7,5,0,0,1,24.119
1006107-idle-0266,1006107,idle_30s,2025-12-08T19:02:09.398000,1516,WA,267,266,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0.0,0.558,0,0,0,0,2,5,5,0,0,1,54.119,38.125,0,0,0,1,4,0,0,0,0,3,2,0,0,11,6,0,0,1,40.897
1006107-idle-0273,1006107,idle_30s,2025-12-08T19:03:48.286000,1516,WA,274,273,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,7,4,3,0,3,26.644,11.7,0,0,0,1,3,7,4,3,0,3,26.644,11.7,0,0,0,1,3,4,2,0,0,4,2,0,0,4,2,0,0,1,0.848
1006107-idle-0277,1006107,idle_30s,2025-12-08T19:04:22.953000,1516,WA,278,277,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,2,2,0,1,3.651,2.939,0,0,0,0,1,11,6,5,0,5,61.143,18.248,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,372.405
1008476-idle-0129,1008476,idle_30s,2025-12-08T20:17:24.673000,1747,AC,130,129,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,53,30,23,0,2,9.905,1.228,0,1,0,0,30,130,73,57,0,3,12.819,0.85,0,5,0,8,74,2,1,0,0,4,3,0,0,14,11,0,4,1,24.44
1008476-idle-0157,1008476,idle_30s,2025-12-08T20:20:23.825000,1747,AC,158,157,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,14,11,3,0,1,4.752,1.82,0,0,0,0,10,24,19,5,0,6,66.971,10.172,0,4,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,132.601
1008476-idle-0159,1008476,idle_30s,2025-12-08T20:23:06.530000,1747,AC,160,159,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0.0,0.104,0,0,0,0,1,2,2,0,0,0,0.0,0.104,0,0,0,0,1,7,6,0,0,34,24,0,1,63,46,0,2,1,20.063
1008476-idle-0222,1008476,idle_30s,2025-12-08T20:25:02.707000,1747,AC,223,222,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,39,25,14,0,4,12.346,2.002,0,1,0,1,23,63,46,17,0,8,37.708,2.06,0,2,0,3,44,3,3,0,1,83,31,0,2,104,48,0,2,1,28.134
1008476-idle-0478,1008476,idle_30s,2025-12-08T20:33:19.545000,1747,AC,479,478,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,18,17,1,0,1,7.654,0.947,0,2,0,3,16,31,30,1,0,5,76.167,7.685,0,2,0,4,24,0,0,0,0,10,9,0,1,10,9,0,1,1,34.37
1009937-idle-0373,1009937,idle_30s,2025-12-08T21:59:36.488000,1509,AC,374,373,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,49,36,13,0,2,5.785,1.188,0,2,0,4,33,108,74,34,0,10,48.954,1.604,0,6,0,11,72,0,0,0,0,17,16,0,1,25,23,0,2,1,34.141
1009937-idle-0398,1009937,idle_30s,2025-12-08T22:01:15.495000,1509,AC,399,398,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,24,22,2,0,5,17.996,3.174,0,1,0,1,20,25,23,2,0,6,27.266,4.312,0,2,0,2,21,0,0,0,0,17,15,0,0,92,82,0,3,1,41.292
1010242-idle-0002,1010242,idle_30s,2025-12-08T22:02:18.631000,1576,AC,3,2,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,2,0,0,0.0,1.692,0,0,0,0,0,3,1,2,0,0,0.0,1.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.718
1010242-idle-0140,1010242,idle_30s,2025-12-08T22:08:17.670000,1576,AC,141,140,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,51,43,8,0,1,2.293,1.335,0,2,0,1,43,138,122,16,0,3,8.847,1.163,0,6,0,8,121,0,0,0,0,0,0,0,0,0,0,0,0,1,840.99
1010242-idle-0388,1010242,idle_30s,2025-12-08T22:25:46.957000,1576,AC,389,388,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,48,44,4,0,1,4.524,1.549,0,3,0,5,41,155,97,58,0,5,32.606,1.167,0,5,0,8,95,22,20,0,2,27,24,0,2,27,24,0,2,1,10.373
1010242-idle-0415,1010242,idle_30s,2025-12-08T22:26:53.360000,1576,AC,416,415,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,27,24,3,0,3,17.736,1.754,0,2,0,4,23,68,61,7,0,4,58.109,1.596,0,5,0,9,58,0,0,0,0,0,0,0,0,72,63,0,5,1,60.83
1017474-idle-0039,1017474,idle_30s,2025-12-10T08:47:27.700000,1832,AC,40,39,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,40,33,7,0,3,8.506,1.574,0,2,1,2,32,40,33,7,0,3,8.506,1.574,0,2,1,2,32,26,23,0,1,47,40,0,1,56,47,0,2,1,0.034
1017474-idle-0094,1017474,idle_30s,2025-12-10T08:49:05.619000,1832,AC,95,94,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,20,16,4,0,4,13.983,3.331,0,0,0,0,15,55,46,9,0,7,38.302,3.101,0,1,0,3,45,1,1,0,1,8,8,0,1,48,41,0,3,1,0.545
1017474-idle-0095,1017474,idle_30s,2025-12-10T08:49:36.164000,1832,AC,96,95,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,42,35,7,0,7,56.149,3.189,0,2,0,2,34,7,7,0,0,22,21,0,1,74,65,0,3,1,23.98
1017474-idle-0265,1017474,idle_30s,2025-12-10T08:54:14.807000,1832,AC,266,265,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,13,9,4,0,2,23.473,7.048,0,0,0,1,9,64,51,13,0,10,60.908,2.884,0,4,0,7,50,6,5,0,0,12,11,0,1,13,12,0,1,1,21.099
1019177-idle-0046,1019177,idle_30s,2025-12-10T10:05:50.170000,2011,AC,47,46,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,47,43,4,0,2,6.241,1.24,0,6,0,6,42,47,43,4,0,2,6.241,1.24,0,6,0,6,42,0,0,0,0,0,0,0,0,18,18,0,1,1,106.224
1019177-idle-0163,1019177,idle_30s,2025-12-10T10:09:14.790000,2011,AC,164,163,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,46,22,24,0,3,13.424,1.222,0,5,0,5,19,117,59,58,0,6,26.85,1.174,0,6,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,1,137.899
1019177-idle-0210,1019177,idle_30s,2025-12-10T10:13:00.520000,2011,AC,211,210,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,26,23,3,0,2,17.641,1.822,0,3,0,1,22,47,43,4,0,5,34.546,2.003,0,3,0,2,42,0,0,0,0,17,11,0,1,35,29,0,2,1,44.664
1019177-idle-0245,1019177,idle_30s,2025-12-10T10:14:50.915000,2011,AC,246,245,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,22,21,1,0,2,14.303,1.86,0,2,0,3,19,35,29,6,0,2,14.303,1.663,0,2,0,3,28,0,0,0,0,0,0,0,0,12,11,0,1,1,107.275
1019177-idle-0534,1019177,idle_30s,2025-12-10T10:23:48.446000,2011,AC,535,534,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,22,6,16,0,6,20.622,3.771,0,1,7,5,11,51,9,42,0,13,74.487,4.655,0,1,19,15,27,8,6,2,0,8,6,2,0,8,6,2,0,1,1.528
1019177-debug-0536,1019177,backspace_pause_2s,2025-12-10T10:23:52.422000,2011,AC,537,536,2.0,2,2,0,0,0,0,0.448,2,0,0,0,0,2,2,0,0,0,0.0,0.448,2,0,0,0,0,2,2,0,0,0,0.0,0.448,2,0,0,0,0,24,8,16,0,7,52.15,4.45,2,1,7,6,12,53,11,42,0,14,106.015,4.938,2,1,19,16,28,6,4,0,0,6,4,0,0,6,4,0,0,1,2.961
1025438-idle-0038,1025438,idle_30s,2025-12-11T13:59:59.710000,2171,AC,39,38,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,39,34,5,0,1,3.927,0.959,0,3,0,2,35,39,34,5,0,1,3.927,0.959,0,3,0,2,35,0,0,0,0,0,0,0,0,5,5,0,0,1,118.257
1025438-idle-0114,1025438,idle_30s,2025-12-11T14:03:24.490000,2171,AC,115,114,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,29,22,7,0,3,16.21,2.038,0,4,0,2,21,76,64,12,0,5,25.309,1.468,0,5,0,3,52,27,25,0,3,27,25,0,3,50,44,0,3,1,0.375
1025438-idle-0141,1025438,idle_30s,2025-12-11T14:04:23.652000,2171,AC,142,141,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,27,25,2,0,4,18.412,2.341,0,3,0,4,24,57,47,10,0,8,64.997,2.457,0,7,0,7,46,7,7,0,0,23,19,0,0,57,46,0,2,1,4.216
1025438-idle-0207,1025438,idle_30s,2025-12-11T14:07:03.592000,2171,AC,208,207,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,19,16,3,0,4,14.061,2.809,0,1,0,1,15,52,42,10,0,10,68.187,3.882,0,3,0,3,40,6,6,0,1,19,17,0,4,58,51,0,6,1,4.908
1025438-idle-0378,1025438,idle_30s,2025-12-11T14:11:50.963000,2171,AC,379,378,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,20,20,0,0,1,16.005,1.095,0,1,0,2,18,66,60,6,1,7,65.182,1.963,0,4,2,6,58,7,6,0,0,9,7,0,0,16,13,0,0,1,27.581
1025438-idle-0394,1025438,idle_30s,2025-12-11T14:13:36.501000,2171,AC,395,394,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,9,7,2,0,1,16.547,5.769,0,0,0,0,6,16,13,3,0,2,43.296,10.388,0,0,0,0,11,9,7,0,1,19,15,0,1,24,18,0,1,1,17.239
1025438-idle-0418,1025438,idle_30s,2025-12-11T14:15:07.340000,2171,AC,419,418,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,15,11,4,0,1,9.94,0.526,0,0,0,1,11,24,18,6,0,2,38.389,0.535,0,1,0,3,18,0,0,0,0,21,18,0,0,76,37,0,1,1,37.106
1025438-idle-0439,1025438,idle_30s,2025-12-11T14:16:32.434000,2171,AC,440,439,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,21,18,3,0,3,9.943,2.555,0,0,0,0,18,29,24,5,0,4,77.049,2.742,0,0,0,1,25,55,19,0,1,55,19,0,1,70,34,0,4,1,8.959
1025438-idle-0494,1025438,idle_30s,2025-12-11T14:17:26.216000,2171,AC,495,494,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,55,19,36,0,1,3.346,0.594,0,1,0,1,20,76,37,39,0,5,52.248,1.122,0,1,0,2,39,8,8,0,2,15,15,0,3,15,15,0,3,1,18.259
1025438-idle-0509,1025438,idle_30s,2025-12-11T14:18:36.937000,2171,AC,510,509,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,15,15,0,0,3,16.61,5.427,0,3,0,6,13,70,34,36,0,5,68.215,1.143,0,4,0,8,34,0,0,0,0,6,6,0,0,6,6,0,0,1,53.56
1033371-idle-0001,1033371,idle_30s,2025-12-11T20:58:23.283000,1322,AC,2,1,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0.0,0.391,0,0,1,0,0,2,1,1,1,0,0.0,0.391,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,20.481
1033371-idle-0003,1033371,idle_30s,2025-12-11T20:59:13.765000,1322,AC,4,3,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0.0,0.001,0,0,1,0,0,4,1,3,1,1,50.481,40.463,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,225.435
1033371-idle-0008,1033371,idle_30s,2025-12-11T21:03:38.800000,1322,AC,9,8,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,5,3,2,0,1,8.549,6.254,0,3,1,3,1,5,3,2,0,1,8.549,6.254,0,3,1,3,1,7,7,0,1,7,7,0,1,7,7,0,1,1,3.543
1033371-idle-0015,1033371,idle_30s,2025-12-11T21:04:15.964000,1322,AC,16,15,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,7,7,0,0,0,0.0,1.19,0,1,0,0,6,12,10,2,0,2,42.092,8.549,0,4,1,4,7,0,0,0,0,0,0,0,0,8,7,0,0,1,88.829
1033371-idle-0142,1033371,idle_30s,2025-12-11T21:11:04.435000,1322,AC,143,142,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,15,9,6,0,7,25.782,4.533,0,2,3,2,9,33,27,6,0,19,85.05,6.195,0,2,3,6,27,0,0,0,0,0,0,0,0,19,15,0,1,1,90.402
1033371-idle-0229,1033371,idle_30s,2025-12-11T21:16:45.948000,1322,AC,230,229,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,2,2,0,1,15.595,12.78,0,0,1,1,0,12,2,10,0,5,86.847,20.486,0,0,5,4,4,2,0,0,0,2,0,0,0,6,2,0,0,1,12.343
1033371-idle-0231,1033371,idle_30s,2025-12-11T21:17:28.292000,1322,AC,232,231,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0.0,0.001,0,0,1,0,0,8,2,6,0,3,73.299,26.294,0,0,3,3,2,0,0,0,0,4,2,0,0,4,2,0,0,1,31.848
1036007-idle-0116,1036007,idle_30s,2025-12-12T09:59:00.596000,2176,WA,117,116,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,36,25,11,0,2,10.204,1.256,0,1,0,2,24,117,90,27,0,4,22.349,0.943,0,6,0,7,87,47,41,0,1,91,71,0,3,98,78,0,4,1,5.031
1036007-idle-0214,1036007,idle_30s,2025-12-12T10:00:47.346000,2176,WA,215,214,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,24,22,2,0,3,15.5,2.013,0,1,0,2,19,98,78,20,0,5,28.001,1.163,0,4,0,7,75,0,0,0,0,0,0,0,0,0,0,0,0,1,239.089
