duration_s,total_keys,keys_per_min,pause_P50,pause_P75,pause_P90,pause_P95,pause_P99,pause_mean,pause_std,long_pauses_30s,long_pauses_60s,bs_total,bs_ratio,bs_burst_count,bs_burst_max,bs_then_long_pause,enter_total,enter_ratio,ctrl_total,shift_total,row_changes,row_changes_ratio,burst_count,keys_per_burst,burst_len_mean,burst_len_std,char_count,char_ratio,solution_id,judge,problem_pass_rate,attempt_number,user_ac_rate,user_total_submissions,ac
142.346,85,35.82819327553988,0.802,1.5815,4.5784,5.948799999999983,17.10344,1.81173417721519,3.213043494719376,0,0,0,0.0,0,0,0,8,0.0941176470588235,18,10,24,0.2857142857142857,1,85.0,85.0,0.0,35,0.4117647058823529,1172350,WA,0.128,6,0.398,236,0
1086.613,661,36.498735060228434,0.3375,0.93,2.036900000000004,4.068749999999988,25.060580000000037,1.7479506369426752,9.250758925784268,6,2,0,0.0,0,0,0,34,0.0514372163388804,6,72,57,0.0863636363636363,7,94.42857142857144,94.42857142857144,48.44689918680376,531,0.8033282904689864,1172371,AC,0.525,1,0.447,311,1
1683.956,812,28.931872329205756,0.406,0.96,2.3346,4.520599999999993,36.60552000000011,2.2105136897001305,11.063599626038329,12,5,0,0.0,0,0,0,39,0.0480295566502463,0,103,61,0.0752157829839704,13,62.46153846153846,62.46153846153846,64.76064258793582,604,0.7438423645320197,1172565,AC,0.377,1,0.319,273,1
481.748,96,11.956458563398291,0.6715,1.63,6.843900000000045,23.213349999999995,87.31404999999997,5.369244444444445,18.69961127006008,3,3,0,0.0,0,0,0,4,0.0416666666666666,2,6,14,0.1473684210526315,4,24.0,24.0,14.017845768876189,70,0.7291666666666666,1172766,WA,0.534,2,0.394,409,0
1065.769,451,25.390117370649737,0.54,1.22175,2.6372000000000035,6.419799999999998,36.490199999999945,2.492116279069768,14.059787839064374,7,2,0,0.0,0,0,0,24,0.0532150776053215,0,61,38,0.0844444444444444,8,56.375,56.375,62.85287881235036,349,0.7738359201773836,1172869,AC,0.512,1,0.349,255,1
199.744,230,69.08843319448894,0.4245,0.97675,1.549,2.0125,9.949599999999972,0.9383425925925926,2.854584409532994,1,0,0,0.0,0,0,0,10,0.0434782608695652,0,35,13,0.056768558951965,2,115.0,115.0,69.0,177,0.7695652173913043,1172949,AC,0.773,1,0.296,365,1
1483.551,1217,49.21974370951858,0.281,0.889,2.0704000000000007,3.7661999999999978,21.755679999999963,1.311906005221932,5.094893609397349,7,2,0,0.0,0,0,0,37,0.0304026294165981,7,357,65,0.053453947368421,8,152.125,152.125,187.31086293912588,776,0.637633525061627,1173124,AC,0.765,2,0.462,212,1
813.839,383,28.23654310004804,0.449,0.8665,1.8884,8.580399999999948,41.66367999999999,2.2585261707988984,8.514286747068047,8,2,0,0.0,0,0,0,17,0.0443864229765013,0,66,34,0.0890052356020942,9,42.55555555555556,42.55555555555556,46.39949978444718,282,0.7362924281984334,1173238,AC,0.761,3,0.464,392,1
547.847,294,32.19877082470106,0.501,1.059,2.275400000000001,5.374999999999977,38.530520000000045,1.993462093862816,7.425440959775997,4,1,0,0.0,0,0,0,18,0.0612244897959183,0,33,24,0.0819112627986348,5,58.8,58.8,77.69015381629772,227,0.7721088435374149,1173498,AC,0.825,1,0.354,257,1
1043.231,674,38.76418549678834,0.452,1.161,2.9903999999999997,5.888199999999992,21.062119999999968,1.6558869701726844,6.247770470764442,5,1,0,0.0,0,0,0,47,0.0697329376854599,27,128,58,0.0861812778603269,6,112.33333333333331,112.33333333333331,85.41987798841411,452,0.6706231454005934,1173542,AC,0.639,2,0.27,311,1
1300.716,517,23.84840349469062,0.304,0.8354999999999999,2.672200000000001,7.931199999999999,61.692699999999945,2.689197125256673,11.114836267749649,13,6,0,0.0,0,0,0,36,0.06963249516441,3,120,60,0.1162790697674418,14,36.92857142857143,36.92857142857143,71.03667491988536,344,0.6653771760154739,1173694,AC,0.627,1,0.414,488,1
135.637,60,26.54143043564809,0.3005,0.956,2.92,9.85525,41.14590000000008,2.4413214285714284,8.345669375505784,1,0,0,0.0,0,0,0,0,0.0,0,25,2,0.0338983050847457,2,30.0,30.0,8.0,31,0.5166666666666667,1173942,AC,0.409,3,0.363,711,1
174.957,247,84.70652788971005,0.275,0.6325000000000001,1.302,1.779,9.988999999999985,0.7720995670995672,1.9146080705145547,0,0,0,0.0,0,0,0,10,0.0404858299595141,0,21,12,0.048780487804878,1,247.0,247.0,0.0,197,0.7975708502024291,1187063,AC,0.793,1,0.461,438,1
1120.428,612,32.77319024515631,0.275,0.6935,1.5965,4.164,33.5885,1.9628333333333332,11.769107469640357,7,4,7,0.011437908496732,1,6,1,17,0.0277777777777777,28,190,30,0.0490998363338788,8,76.5,76.5,89.36162487332021,342,0.5588235294117647,1187110,AC,0.466,4,0.458,443,1
1650.15,677,24.615944005090444,0.307,0.952,2.8826000000000005,7.63389999999991,44.81584000000002,2.5980968750000004,12.2899606525251,14,6,0,0.0,0,0,0,16,0.0236336779911373,0,253,24,0.0355029585798816,15,45.13333333333333,45.13333333333333,45.93889661520205,393,0.5805022156573116,1187197,AC,0.494,1,0.465,299,1
764.693,570,44.723830347603545,0.322,0.8402499999999999,2.5679000000000003,6.229799999999981,16.32872,1.401589090909091,5.086773115574896,3,1,0,0.0,0,0,0,17,0.0298245614035087,91,163,26,0.0456942003514938,4,142.5,142.5,130.90550026641355,288,0.5052631578947369,1187225,AC,0.770,1,0.277,585,1
105.397,216,122.96365171684202,0.287,0.729,1.3895999999999995,2.1244,3.961040000000001,0.5684205128205129,0.7565668188429202,0,0,0,0.0,0,0,0,11,0.0509259259259259,0,61,14,0.0651162790697674,1,216.0,216.0,0.0,131,0.6064814814814815,1187279,AC,0.644,1,0.307,615,1
1331.471,421,18.97149844044669,0.2415,0.989,4.8506000000000045,11.898999999999983,53.38880999999979,3.464059278350515,16.801697655514186,8,4,0,0.0,0,0,0,36,0.0855106888361045,21,57,69,0.1642857142857142,9,46.77777777777778,46.77777777777778,57.7192010758942,289,0.6864608076009501,1201338,AC,0.334,2,0.414,370,1
1024.08,244,14.295758143895007,0.032,0.4127499999999999,1.6446999999999987,18.507399999999983,80.7376200000003,4.4804,26.275251623268748,10,3,11,0.0450819672131147,1,10,2,5,0.0204918032786885,104,83,20,0.0823045267489712,11,22.181818181818183,22.181818181818183,22.262149621838496,39,0.1598360655737705,1201474,AC,0.833,3,0.795,39,1
982.528,657,40.120994007295465,0.4025,0.97775,2.5308,4.750300000000011,32.71038000000003,1.62278664495114,5.889397452775603,7,2,0,0.0,0,0,0,31,0.0471841704718417,3,175,51,0.0777439024390243,8,82.125,82.125,48.46245324991297,432,0.6575342465753424,1201940,WA,0.307,1,0.302,506,0
628.428,452,43.15530180068361,0.292,0.79,2.731599999999998,6.891549999999977,21.935729999999943,1.5072452830188685,4.9353162915241215,1,1,0,0.0,0,0,0,21,0.0464601769911504,0,51,33,0.073170731707317,2,226.0,226.0,2.0,319,0.7057522123893806,1201953,AC,0.661,1,0.523,300,1
400.964,291,43.54505641404216,0.64,1.194,2.442,3.798599999999999,9.65744,1.4632093862815885,5.81498756136493,1,1,0,0.0,0,0,0,16,0.0549828178694158,1,35,26,0.0896551724137931,2,145.5,145.5,143.5,229,0.7869415807560137,1202091,AC,0.759,1,0.557,176,1
606.61,401,39.66304544930021,0.439,0.95225,2.9667,5.434099999999982,19.030649999999984,1.6405427807486634,6.15951409570825,2,2,0,0.0,0,0,0,16,0.0399002493765586,0,41,22,0.055,3,133.66666666666666,133.66666666666666,140.31472560719428,338,0.8428927680798005,1202105,AC,0.494,1,0.392,378,1
98.472,167,101.7548135510602,0.304,0.6965,1.4381000000000017,2.2994499999999998,3.39128,0.6660129870129871,1.22726747466752,0,0,0,0.0,0,0,0,11,0.0658682634730539,0,35,16,0.0963855421686747,1,167.0,167.0,0.0,111,0.6646706586826348,1202127,AC,0.644,1,0.48,254,1
327.521,295,54.04233621660901,0.3255,0.907,1.8469,3.3354999999999904,18.53958,1.2466444444444444,4.871479112163667,1,1,0,0.0,0,0,0,15,0.0508474576271186,1,47,22,0.0748299319727891,2,147.5,147.5,55.5,199,0.6745762711864407,1202248,AC,0.661,1,0.445,427,1
1209.971,164,8.132426314349683,0.328,1.129,4.700400000000006,44.30119999999995,145.18396000000084,8.146382550335572,38.67639776827938,9,7,0,0.0,0,0,0,9,0.0548780487804878,0,80,22,0.1349693251533742,10,16.4,16.4,16.113348503647526,70,0.4268292682926829,1202261,AC,0.713,1,0.416,298,1
990.111,504,30.54203013601505,0.318,0.96825,2.6503,8.505549999999948,37.42596000000009,2.058979338842975,8.053637647101636,7,3,0,0.0,0,0,0,24,0.0476190476190476,1,94,46,0.0914512922465208,8,63.0,63.0,63.91791611121251,367,0.7281746031746031,1202379,AC,0.698,1,0.421,316,1
220.548,120,32.64595462212307,0.585,1.13275,3.4477,5.675149999999997,30.18741,2.0079545454545458,5.380571867860016,2,0,0,0.0,0,0,0,9,0.075,5,8,18,0.1512605042016806,3,40.0,40.0,48.25626038833372,91,0.7583333333333333,1202502,TLE,0.540,3,0.358,425,0
490.974,37,4.5216243630008925,1.5755,7.876,54.66890000000002,92.86845,112.56519000000004,15.37875,30.886644171672323,5,3,0,0.0,0,0,0,0,0.0,2,6,5,0.1388888888888889,6,6.166666666666667,6.166666666666667,6.718548123582124,28,0.7567567567567568,1202543,AC,0.828,2,0.46,398,1
664.675,566,51.09263925978862,0.352,0.888,1.8487999999999996,3.2938999999999927,12.919369999999995,1.28943893129771,7.374535091963865,2,1,0,0.0,0,0,0,18,0.0318021201413427,18,104,33,0.0584070796460177,3,188.66666666666663,188.66666666666663,121.7246437205256,399,0.7049469964664311,1202786,WA,0.307,1,0.321,626,0
682.534,479,42.10779243231839,0.3065,0.8067500000000001,1.8529000000000029,5.0450499999999945,20.138279999999995,1.5356800000000002,7.112432144713618,2,2,0,0.0,0,0,0,26,0.0542797494780793,9,131,44,0.0920502092050209,3,159.66666666666666,159.66666666666666,215.20584461290903,300,0.6263048016701461,1202972,WA,0.242,2,0.323,254,0
1479.932,66,2.6757986177743303,3.775,15.475,42.99380000000001,89.14649999999988,388.16260000000045,26.913490909090907,91.30938651955334,8,5,1,0.0151515151515151,0,0,1,1,0.0151515151515151,14,3,21,0.3230769230769231,9,7.333333333333333,7.333333333333333,9.116529554118229,36,0.5454545454545454,1202973,AC,0.402,6,0.457,405,1
1431.657,586,24.558955112851752,0.358,0.937,2.023,4.16,45.75720000000022,2.6666136783733827,19.3946651450651,7,4,0,0.0,0,0,0,18,0.030716723549488,27,104,39,0.0666666666666666,8,73.25,73.25,116.4074202961306,407,0.6945392491467577,1203195,WA,0.307,4,0.32,629,0
517.561,108,12.52026331195743,0.402,0.893,4.089,22.43,111.244,5.143207920792079,18.799837605321805,5,2,11,0.1018518518518518,1,9,1,0,0.0,7,1,11,0.102803738317757,6,18.0,18.0,25.832795693330084,70,0.6481481481481481,1203201,WA,0.419,8,0.234,398,0
941.99,99,6.305799424622342,0.44,1.108,3.903400000000002,6.667200000000003,123.58488000000231,10.255130434782613,76.85831170848498,3,2,0,0.0,0,0,0,5,0.0505050505050505,5,13,13,0.1326530612244898,4,24.75,24.75,27.371289702898547,75,0.7575757575757576,1203288,WA,0.656,1,0.51,361,0
675.216,443,39.36518091988341,0.3235,0.84675,1.4895,3.29425,13.138949999999976,1.683251231527093,11.398556955635785,3,3,0,0.0,0,0,0,26,0.0586907449209932,11,79,35,0.0791855203619909,4,110.75,110.75,50.87423218093812,309,0.6975169300225733,1203434,AC,0.324,5,0.358,950,1
378.492,240,38.0457182714562,0.2585,0.8825000000000001,2.191900000000001,4.588099999999999,16.160710000000048,1.7074464285714286,10.684208860292108,1,1,0,0.0,0,0,0,14,0.0583333333333333,6,27,34,0.1422594142259414,2,120.0,120.0,116.0,183,0.7625,1203509,AC,0.600,3,0.402,388,1
1231.107,767,37.380991254212674,0.34,0.7865,2.1930000000000054,3.7113,16.43803999999997,1.7213582295988934,10.944481616995658,5,3,0,0.0,0,0,0,36,0.0469361147327249,0,321,48,0.06266318537859,6,127.83333333333331,127.83333333333331,83.43743497708661,395,0.5149934810951761,1203733,WA,0.825,2,0.204,240,0
309.025,296,57.471078391715885,0.316,0.852,2.0012000000000003,4.347099999999989,11.778899999999986,1.18061797752809,3.688493553337208,1,0,0,0.0,0,0,0,16,0.054054054054054,6,29,24,0.0813559322033898,2,148.0,148.0,0.0,224,0.7567567567567568,1203759,AC,0.765,1,0.56,514,1
726.09,1375,113.62227822997149,0.2645,0.64425,1.128700000000001,1.5942499999999995,4.175290000000039,0.5905661993769471,1.5408393632812465,1,0,0,0.0,0,0,0,52,0.0378181818181818,1,120,75,0.0545851528384279,2,687.5,687.5,623.5,1149,0.8356363636363636,1203761,AC,0.571,11,0.251,930,1
501.855,65,7.771168963146725,0.722,1.10375,2.7962,25.346499999999992,159.67999000000017,8.098080645161291,41.34298039543553,3,1,0,0.0,0,0,0,3,0.0461538461538461,1,4,9,0.140625,4,16.25,16.25,14.095655359010449,55,0.8461538461538461,1203823,WA,0.212,4,0.391,294,0
441.355,301,40.91944126610098,0.48,1.2625,2.6912000000000003,3.7912999999999992,16.10009999999959,1.5562404181184673,5.736228357073903,3,1,0,0.0,0,0,0,24,0.0797342192691029,0,36,34,0.1133333333333333,4,75.25,75.25,49.5548938047495,224,0.7441860465116279,1203888,AC,0.628,1,0.553,197,1
1043.245,914,52.5667508590983,0.524,1.19975,2.2094000000000005,3.0671499999999985,8.860219999999986,1.213106896551724,4.742031656242187,3,2,0,0.0,0,0,0,59,0.0645514223194748,4,126,73,0.0799561883899233,4,228.5,228.5,223.4261622997629,690,0.7549234135667396,1204110,AC,0.422,2,0.455,415,1
902.156,839,55.79966214268929,0.32,0.8394999999999999,2.4767999999999994,3.5601,15.15185999999999,1.163423125794155,4.4520590573564345,2,1,0,0.0,0,0,0,24,0.0286054827175208,70,225,56,0.0668257756563245,3,279.6666666666667,279.6666666666667,297.927657139932,496,0.5911799761620977,1204347,WA,0.571,1,0.354,443,0
947.69,847,53.62513058067512,0.321,0.8394999999999999,2.5014000000000003,3.642599999999988,15.87207999999993,1.2089911949685537,4.640107798701478,3,1,0,0.0,0,0,0,24,0.0283353010625737,70,227,58,0.0685579196217494,4,211.75,211.75,283.56425638644936,500,0.5903187721369539,1204360,WA,0.571,2,0.354,444,0
154.479,30,11.652069213291126,0.7205,1.62925,19.192000000000014,39.54274999999999,42.34291,5.546607142857142,12.24954262510379,3,0,0,0.0,0,0,0,1,0.0333333333333333,14,0,11,0.3793103448275862,4,7.5,7.5,6.020797289396148,15,0.5,1204628,WA,0.300,11,0.539,629,0
510.217,83,9.760552862801514,0.8460000000000001,3.78725,16.414400000000025,41.1289,67.10670999999974,6.392925,15.291060025203452,6,1,0,0.0,0,0,0,6,0.072289156626506,34,0,36,0.4390243902439024,7,11.857142857142858,11.857142857142858,8.2015429110899,43,0.5180722891566265,1204726,WA,0.300,19,0.535,637,0
563.61,32,3.4066109543833503,0.838,5.724,19.911599999999964,109.05719999999982,259.5782399999998,19.45506896551724,60.49913804739703,3,2,0,0.0,0,0,0,2,0.0625,0,5,5,0.1612903225806451,4,8.0,8.0,5.522680508593631,25,0.78125,1204758,AC,0.628,1,0.672,177,1
399.757,422,63.338478125461215,0.294,0.731,1.4554000000000007,2.2958,9.315759999999871,1.038498727735369,4.68892018587866,3,1,0,0.0,0,0,0,17,0.0402843601895734,32,62,26,0.0617577197149643,4,105.5,105.5,39.525308347943344,294,0.6966824644549763,1204806,WA,0.345,1,0.338,455,0
1675.214,970,34.74182999903296,0.418,1.126,2.464399999999999,5.309599999999998,32.50715999999984,1.888314381270903,7.641324325132104,10,5,0,0.0,0,0,0,48,0.0494845360824742,29,172,92,0.0949432404540763,11,88.18181818181819,88.18181818181819,119.12164766384304,679,0.7,1204818,AC,0.558,3,0.354,480,1
601.547,322,32.11719117541938,0.5475000000000001,1.012,1.7115999999999998,3.0147999999999966,30.086969999999923,1.9970625,10.254600180466586,4,2,0,0.0,0,0,0,20,0.062111801242236,0,42,25,0.0778816199376947,5,64.4,64.4,23.812601705819542,249,0.7732919254658385,1204850,AC,0.430,1,0.595,291,1
650.13,529,48.82100502976328,0.31,0.95325,2.4846,4.567899999999997,17.271719999999913,1.342599593495935,4.470250549106667,3,1,1,0.0018903591682419,0,0,0,37,0.0699432892249527,2,71,53,0.1003787878787878,4,132.25,132.25,92.72641209493658,399,0.7542533081285444,1205090,AC,0.540,1,0.468,404,1
647.792,402,37.23417393237335,0.3,0.923,2.1578,4.951700000000001,24.950439999999958,1.7492506666666665,7.98962633760175,3,3,0,0.0,0,0,0,17,0.0422885572139303,7,118,26,0.0648379052369077,4,100.5,100.5,64.53874805107394,244,0.6069651741293532,1205218,TLE,0.391,1,0.425,318,0
541.65,398,44.08751038493492,0.2525,0.8145,1.9079,4.644299999999999,27.14651000000011,1.4776021505376344,6.125444144335308,4,1,35,0.0879396984924623,2,30,4,24,0.0603015075376884,7,60,35,0.08816120906801,5,79.6,79.6,121.4242150479055,262,0.6582914572864321,1205298,AC,0.430,1,0.469,407,1
478.012,383,48.07410692618596,0.424,1.05475,2.411500000000001,3.660300000000002,16.887540000000115,1.341838888888889,4.443171193170592,2,0,0,0.0,0,0,0,25,0.0652741514360313,1,57,40,0.1047120418848167,3,127.66666666666669,127.66666666666669,26.96087700518826,280,0.7310704960835509,1205527,WA,0.084,4,0.267,761,0
1314.283,512,23.373961315789675,0.493,1.0,2.477400000000001,4.955199999999993,50.12055999999992,2.802458773784355,18.715329968383337,9,2,0,0.0,0,0,0,30,0.05859375,2,56,45,0.0880626223091976,10,51.2,51.2,63.872998990183646,397,0.775390625,1205683,AC,0.583,1,0.387,323,1
1282.019,532,24.89822693735428,0.559,1.2385000000000002,2.904400000000004,7.967799999999998,31.95518000000008,2.500174757281554,13.633275808635071,6,4,0,0.0,0,0,0,25,0.0469924812030075,6,91,47,0.0885122410546139,7,76.0,76.0,94.40641624683902,390,0.7330827067669173,1205716,WA,0.492,2,0.327,542,0
326.778,184,33.78440409085067,0.371,0.719,1.563999999999998,2.4716,30.118639999999225,1.877988571428572,11.358979687574344,2,2,0,0.0,0,0,0,9,0.0489130434782608,0,24,12,0.0655737704918032,3,61.333333333333336,61.333333333333336,28.8020061029706,138,0.75,1205810,AC,0.644,1,0.389,324,1
485.897,52,6.4211139397855925,0.497,1.4405,5.959,8.6965,208.855,9.527392156862746,55.83656320821543,1,1,0,0.0,0,0,0,3,0.0576923076923076,6,6,10,0.196078431372549,2,26.0,26.0,23.0,24,0.4615384615384615,1205918,PE,0.163,3,0.412,357,0
877.857,722,49.34744497110577,0.278,0.745,1.7998,2.6427999999999967,16.08551999999987,1.3275676077265974,8.890461486840563,5,2,0,0.0,0,0,0,29,0.0401662049861495,1,147,35,0.0485436893203883,6,120.33333333333331,120.33333333333331,134.99958847673904,518,0.7174515235457064,1205971,WA,0.462,2,0.514,521,0
930.369,846,54.558997559033024,0.307,0.76425,2.0251999999999994,3.834949999999997,18.54351000000004,1.1982108585858586,4.505661599501845,5,1,0,0.0,0,0,0,31,0.0366430260047281,1,249,88,0.1041420118343195,6,141.0,141.0,122.85221474058442,439,0.5189125295508275,1206045,AC,0.317,2,0.263,771,1
963.312,576,35.876227016792065,0.399,0.85575,2.5037000000000007,4.875149999999997,30.18441,1.812620817843866,8.348127999386396,6,2,0,0.0,0,0,0,35,0.0607638888888888,3,65,58,0.1008695652173913,7,82.28571428571429,82.28571428571429,86.59712018589185,447,0.7760416666666666,1206224,WA,0.606,1,0.391,325,0
1177.818,987,50.27941498601651,0.348,0.878,1.9867,3.3254999999999995,15.213899999999864,1.2798755364806869,5.870943023442558,6,3,0,0.0,0,0,0,33,0.033434650455927,7,229,63,0.063894523326572,7,141.0,141.0,285.55409795193424,690,0.6990881458966566,1206262,AC,0.641,1,0.363,457,1
762.486,412,32.42026738851599,0.3775,0.9495,2.434100000000002,4.355749999999984,34.98313000000034,1.9703102564102568,8.507134281033528,5,3,0,0.0,0,0,0,24,0.058252427184466,0,61,46,0.1119221411192214,6,68.66666666666667,68.66666666666667,86.84596837057103,307,0.7451456310679612,1206285,NoData,0.328,1,0.264,773,0
946.126,463,29.361839754958645,0.414,0.9815,2.541300000000001,4.6492,47.76628999999989,2.175783105022831,9.040467088035417,6,4,0,0.0,0,0,0,24,0.0518358531317494,0,61,51,0.1103896103896103,7,66.14285714285714,66.14285714285714,81.17076984697768,349,0.7537796976241901,1206342,NoData,0.328,3,0.263,775,0
366.64,334,54.65852061968143,0.393,0.8130000000000001,1.4455,2.36725,19.49550000000001,1.1740000000000002,4.401938095884584,1,1,0,0.0,0,0,0,17,0.0508982035928143,0,43,23,0.069069069069069,2,167.0,167.0,116.0,262,0.7844311377245509,1206382,AC,0.555,1,0.434,265,1
810.928,378,27.967957697847403,0.399,0.997,2.521600000000009,6.460199999999993,47.07663999999991,2.288056022408964,10.835947978404985,5,4,0,0.0,0,0,0,14,0.037037037037037,2,55,24,0.0636604774535809,6,63.0,63.0,53.062855809564816,291,0.7698412698412699,1206399,AC,0.713,1,0.331,284,1
1148.393,505,26.38469583147929,0.413,0.9545,2.524,4.6488,57.76619999999988,2.412622129436325,11.64181325155772,7,5,0,0.0,0,0,0,28,0.0554455445544554,0,64,57,0.1130952380952381,8,63.125,63.125,76.3469670320963,383,0.7584158415841584,1206415,MLE,0.328,5,0.263,777,0
743.786,33,2.662056021490052,0.036,0.1585,0.512,128.6265,390.9772999999998,23.99306451612903,90.43298708308838,3,3,0,0.0,0,0,0,0,0.0,29,0,3,0.09375,4,8.25,8.25,2.165063509461097,4,0.1212121212121212,1206425,AC,0.307,6,0.306,445,1
204.712,30,8.792840673726992,0.033,0.0849999999999999,1.1902000000000006,36.816399999999966,124.80665999999984,7.642074074074075,29.65654138937476,2,1,0,0.0,0,0,0,0,0.0,27,0,1,0.0344827586206896,3,10.0,10.0,5.715476066494082,3,0.1,1206581,TLE,0.117,15,0.31,449,0
92.151,129,83.99257740013674,0.299,0.802,1.7334000000000005,2.256999999999996,9.030200000000024,0.8161623931623933,2.085990731667526,0,0,5,0.0387596899224806,0,0,0,8,0.0620155038759689,0,18,9,0.0703125,1,129.0,129.0,0.0,89,0.689922480620155,1206595,AC,0.492,5,0.405,506,1
373.96,197,31.607658573109426,0.4605,1.74225,4.2765,7.251850000000005,23.66789,2.002244680851064,5.684567684466447,1,1,0,0.0,0,0,0,8,0.0406091370558375,15,13,37,0.1887755102040816,2,98.5,98.5,93.5,124,0.6294416243654822,1206693,WA,0.383,2,0.29,504,0
498.856,311,37.40558397613741,0.6205,1.2985,2.2238,3.3337999999999988,9.653810000000028,1.6611324503311258,10.283770502947414,1,1,0,0.0,0,0,0,20,0.0643086816720257,0,42,28,0.0903225806451612,2,155.5,155.5,56.5,239,0.7684887459807074,1206967,AC,0.399,1,0.511,311,1
1127.04,87,4.6316013628620105,0.493,1.818,29.46559999999999,70.16629999999995,152.1171599999969,13.591072289156626,56.63864815957538,8,6,0,0.0,0,0,0,0,0.0,58,0,38,0.4418604651162791,9,9.666666666666666,9.666666666666666,14.165686240583852,29,0.3333333333333333,1206978,CE,0.534,15,0.517,679,0
1522.555,117,4.610670878884506,0.64,2.447,54.17939999999999,68.03619999999997,75.94847999999999,13.48295575221239,50.05594102643852,14,9,0,0.0,0,0,0,1,0.0085470085470085,69,3,51,0.4396551724137931,15,7.8,7.8,11.26765281680262,44,0.376068376068376,1207033,AC,0.534,23,0.514,687,1
1053.771,73,4.15650079571368,0.5525,3.237,4.381900000000001,11.531849999999988,315.9135099999986,15.527602941176466,103.53273016924756,3,1,0,0.0,0,0,0,4,0.0547945205479452,13,5,14,0.1944444444444444,4,18.25,18.25,14.618053906043718,50,0.684931506849315,1207203,WA,0.507,2,0.398,485,0
929.536,710,45.82931699256403,0.3565,0.9455,2.2625,4.964049999999997,24.29303000000003,1.489,5.284757261323467,5,1,0,0.0,0,0,0,45,0.0633802816901408,56,62,109,0.153737658674189,6,118.33333333333331,118.33333333333331,136.7316918477774,468,0.6591549295774648,1207308,WA,0.500,1,0.359,951,0
1312.632,488,22.306328049293327,0.7355,1.797,3.5287,6.9294499999999895,29.291149999999988,2.8172905982905987,13.623689063765031,4,3,0,0.0,0,0,0,26,0.0532786885245901,0,58,40,0.082135523613963,5,97.6,97.6,104.88774952300196,385,0.7889344262295082,1207367,AC,0.502,1,0.284,328,1
1719.857,777,27.106904818249426,0.552,1.5975,3.6119000000000008,6.696200000000003,19.22415000000001,2.291766578249337,10.603488172560027,6,4,0,0.0,0,0,0,28,0.036036036036036,0,160,54,0.0695876288659793,7,111.0,111.0,113.69633742059216,566,0.7284427284427284,1207656,AC,0.633,1,0.399,378,1
94.897,237,149.84667586962706,0.163,0.572,1.104,1.364,4.340800000000003,0.4570497737556561,0.8750849847610502,0,0,0,0.0,0,0,0,8,0.0337552742616033,0,95,9,0.0381355932203389,1,237.0,237.0,0.0,127,0.5358649789029536,1207785,AC,0.904,1,0.376,431,1
1064.755,157,8.84710567219689,0.914,4.058,14.140000000000038,30.68349999999997,92.18272999999992,6.92112987012987,23.59292970519013,8,2,2,0.0127388535031847,0,0,0,5,0.0318471337579617,14,15,28,0.1794871794871795,9,17.444444444444443,17.444444444444443,20.982061709475715,111,0.7070063694267515,1207799,AC,0.362,6,0.388,479,1
1216.163,631,31.13069547420864,0.2825,0.7995,2.6335,6.297049999999998,36.07711000000023,2.1235689655172414,12.341547204340625,8,3,2,0.0031695721077654,0,0,0,33,0.0522979397781299,0,82,48,0.0761904761904762,9,70.11111111111111,70.11111111111111,81.38583612022214,476,0.7543581616481775,1207857,AC,0.522,3,0.638,1062,1
588.356,275,28.04424532086016,0.5585,1.348,3.802,7.44225,32.19034999999987,2.3163984375,7.267396096866303,3,1,0,0.0,0,0,0,14,0.0509090909090909,1,46,27,0.0985401459854014,4,68.75,68.75,68.72181240334105,205,0.7454545454545455,1207933,AC,0.555,1,0.315,343,1
1248.034,783,37.64320523319076,0.46,1.4785,2.7083999999999997,4.048799999999998,16.849839999999944,1.6831552878179383,8.31951635172514,5,2,0,0.0,0,0,0,29,0.037037037037037,3,212,43,0.0549872122762148,6,130.5,130.5,254.2234909156377,509,0.6500638569604087,1208245,AC,0.605,1,0.398,417,1
1789.614,1083,36.30950584874727,0.337,1.0067499999999998,2.2715,4.080149999999999,15.24560000000002,1.7549941747572817,17.59686206498041,7,3,0,0.0,0,0,0,48,0.0443213296398892,11,254,64,0.0591497227356746,8,135.375,135.375,174.16295350906287,733,0.6768236380424746,1208290,WA,0.633,2,0.349,487,0
1769.17,647,21.94249280736164,0.57,1.442,3.8250000000000006,10.017399999999975,37.21855999999999,2.901812398042414,15.216742716587389,8,4,0,0.0,0,0,0,44,0.0680061823802163,28,87,72,0.1114551083591331,9,71.88888888888889,71.88888888888889,105.0538956329289,420,0.6491499227202473,1208295,WA,0.569,4,0.37,332,0
493.331,388,47.18941238235586,0.344,0.706,1.2774,2.1905,18.69761999999998,1.3765537190082646,7.969300025896983,3,1,0,0.0,0,0,0,18,0.0463917525773195,2,82,27,0.0697674418604651,4,97.0,97.0,144.3918280236108,273,0.7036082474226805,1208606,AC,0.430,3,0.376,434,1
999.971,634,38.04110319199256,0.047,0.3655,1.0352000000000006,2.609499999999999,16.401120000000073,1.6779850746268654,15.939389228362648,5,3,0,0.0,0,0,0,10,0.0157728706624605,212,196,25,0.0394944707740916,6,105.66666666666669,105.66666666666669,155.82112251624366,203,0.3201892744479495,1208658,AC,0.686,1,0.33,418,1
