duration_s,total_keys,keys_per_min,pause_P50,pause_P75,pause_P90,pause_P95,pause_P99,pause_mean,pause_std,long_pauses_30s,long_pauses_60s,bs_total,bs_ratio,bs_burst_count,bs_burst_max,bs_then_long_pause,enter_total,enter_ratio,ctrl_total,shift_total,row_changes,row_changes_ratio,burst_count,keys_per_burst,burst_len_mean,burst_len_std,char_count,char_ratio,solution_id,judge
433.941,108,14.932905625419124,0.29,0.8505,1.46,4.51475,119.54944999999967,4.5527500000000005,26.24695546590436,2,2,0,0.0,0,0,0,6,0.05555555555555555,4,18,8,0.07476635514018691,3,36.0,36.0,45.9782557302906,74,0.6851851851851852,1244326,AC
148.661,60,24.216169674628855,0.4705,0.96625,2.7104999999999997,5.63125,45.8003000000002,2.6761785714285713,11.32045308455191,1,1,0,0.0,0,0,0,3,0.05,0,16,11,0.1864406779661017,2,30.0,30.0,4.0,38,0.6333333333333333,1244370,AC
192.387,399,124.43668231221446,0.202,0.5205,1.1110000000000002,1.9295,7.4725,0.5319840425531914,1.1518357248233806,0,0,0,0.0,0,0,0,14,0.03508771929824561,0,150,18,0.04522613065326633,1,399.0,399.0,0.0,226,0.5664160401002506,1244634,WA
314.707,243,46.328807430403515,0.313,0.672,1.6945999999999999,4.088299999999999,35.3449199999999,1.3483148936170215,5.526762515328663,3,0,0,0.0,0,0,0,7,0.02880658436213992,4,71,10,0.04132231404958678,4,60.75,60.75,73.93705092847564,158,0.6502057613168725,1244635,AC
760.861,1071,84.45695074395981,0.1495,0.488,1.1703,2.0718999999999945,10.26241,0.7750207509881423,4.602159186343608,4,2,0,0.0,0,0,0,30,0.028011204481792718,41,580,48,0.044859813084112146,5,214.2,214.2,160.4660711801719,409,0.3818860877684407,1244734,TLE
875.762,576,39.462776416423644,0.3485,0.928,1.9587999999999999,4.359999999999999,18.190719999999867,1.6653239700374531,12.92464460967609,1,1,0,0.0,0,0,0,37,0.0642361111111111,7,47,54,0.09391304347826086,2,288.0,288.0,247.0,461,0.8003472222222222,1244755,AC
167.239,212,76.05881403261202,0.395,0.831,1.5188000000000004,2.316399999999997,8.756719999999998,0.8694416243654823,2.054017994497417,0,0,0,0.0,0,0,0,10,0.04716981132075472,1,27,12,0.05687203791469194,1,212.0,212.0,0.0,149,0.7028301886792453,1244939,AC
727.288,753,62.12119545489544,0.144,0.3995,1.217,2.2215,11.982199999999937,1.050689170182841,8.350579598394546,3,3,2,0.0026560424966799467,0,0,0,20,0.02656042496679947,14,445,33,0.043882978723404256,4,188.25,188.25,171.8667725303527,261,0.3466135458167331,1245352,AC
86.388,34,23.61439088762328,0.032,0.272,0.4926,0.8619999999999995,55.57379999999998,2.6178181818181825,13.899453583013116,1,1,0,0.0,0,0,0,0,0.0,29,2,4,0.12121212121212122,2,17.0,17.0,11.0,3,0.08823529411764706,1245449,WA
1428.111,43,1.8065822614628693,0.0815,0.50125,2.760900000000001,3.399599999999997,859.1878199999992,35.731199999999994,219.36989977093486,1,1,0,0.0,0,0,0,2,0.046511627906976744,4,25,2,0.047619047619047616,2,21.5,21.5,19.5,12,0.27906976744186046,1245465,PE
512.156,441,51.663946141410044,0.388,0.952,2.296,4.767,18.77700000000002,1.232391923990499,3.22766565535181,1,0,0,0.0,0,0,0,20,0.045351473922902494,15,38,41,0.09318181818181819,2,220.5,220.5,52.5,345,0.782312925170068,1245623,AC
216.006,135,37.498958362267715,0.343,1.0495,3.6254000000000013,9.1919,21.923339999999943,1.7229055118110235,4.433374545996282,1,0,0,0.0,0,0,0,6,0.044444444444444446,3,49,13,0.09701492537313433,2,67.5,67.5,48.5,67,0.4962962962962963,1245812,AC
125.245,48,22.994929937322844,0.286,0.748,1.3694000000000002,1.5386,55.836160000000106,2.7994444444444446,11.926728594129434,1,1,0,0.0,0,0,0,2,0.041666666666666664,0,6,3,0.06382978723404255,2,24.0,24.0,10.0,40,0.8333333333333334,1246269,NoData
626.702,103,9.861146126867315,0.621,1.44,8.152600000000005,29.593999999999973,77.50347999999862,6.4823917525773185,26.979113852365522,5,3,0,0.0,0,0,0,6,0.05825242718446602,7,9,16,0.1568627450980392,6,17.166666666666668,17.166666666666668,17.111562043120305,77,0.7475728155339806,1246535,AC
320.161,266,49.849919259372626,0.22,0.6845000000000001,1.539,3.0735,27.337299999999907,1.4164329004329006,7.527534956006243,1,1,0,0.0,0,0,0,11,0.041353383458646614,16,21,23,0.08679245283018867,2,133.0,133.0,87.0,184,0.6917293233082706,1246836,AC
1189.79,41,2.067591759890401,0.773,10.344999999999999,63.60710000000004,113.47734999999946,416.2146399999999,29.74475,89.49556356818755,7,5,0,0.0,0,0,0,0,0.0,4,6,10,0.25,8,5.125,5.125,5.158427570490837,30,0.7317073170731707,1246935,WA
948.744,802,50.719688345855154,0.396,0.987,1.8578000000000001,3.5420999999999956,13.003379999999998,1.2631913499344691,6.54828472914263,3,2,0,0.0,0,0,0,34,0.04239401496259352,2,181,45,0.056179775280898875,4,200.5,200.5,281.91177697996227,556,0.6932668329177057,1247143,AC
249.011,455,109.63371096055997,0.164,0.672,1.376,2.0795,4.505399999999996,0.5949860788863108,1.5943566689236248,0,0,0,0.0,0,0,0,16,0.035164835164835165,0,242,20,0.04405286343612335,1,455.0,455.0,0.0,190,0.4175824175824176,1247396,AC
305.673,404,79.30042888969585,0.391,0.74725,1.3890999999999998,2.2660999999999945,11.069179999999953,0.8402620320855615,1.8502503908604624,0,0,0,0.0,0,0,0,19,0.04702970297029703,0,52,28,0.06947890818858561,1,404.0,404.0,0.0,322,0.7970297029702971,1247457,AC
110.98,231,124.88736709316993,0.402,0.729,1.0635999999999999,1.5592999999999992,2.56778,0.5403767441860465,0.516356423159659,0,0,0,0.0,0,0,0,9,0.03896103896103896,0,49,11,0.04782608695652174,1,231.0,231.0,0.0,156,0.6753246753246753,1247475,AC
286.329,50,10.477457749651624,1.188,4.499,21.394,60.592,76.00889999999998,9.237903225806452,19.91098435108984,3,2,1,0.02,0,0,1,0,0.0,23,0,9,0.1836734693877551,4,12.5,12.5,9.394147114027968,9,0.18,1247587,AC
1264.519,461,21.87392992908766,0.593,1.38,3.499399999999998,8.884499999999989,52.21144000000002,2.892339407744875,10.76989268293267,10,4,0,0.0,0,0,0,22,0.04772234273318872,0,65,44,0.09565217391304348,11,41.90909090909091,41.90909090909091,59.61612738704267,355,0.7700650759219089,1247651,AC
1507.521,542,21.57183880025552,0.316,0.715,1.612200000000001,3.1361999999999863,39.49191999999997,3.003730693069307,23.998432938253078,7,4,0,0.0,0,0,0,37,0.06826568265682657,13,85,61,0.11275415896487985,8,67.75,67.75,89.4745075426515,333,0.6143911439114391,1247654,WA
1461.055,723,29.69087406018254,0.475,1.08925,2.7037999999999993,6.722099999999996,33.890380000000015,2.253969325153374,10.457241982885813,11,4,0,0.0,0,0,0,36,0.04979253112033195,45,66,80,0.11080332409972299,12,60.25,60.25,58.91254110968224,477,0.6597510373443983,1248025,AC
618.329,282,27.364073171402282,0.776,1.545,3.3090000000000037,7.14649999999998,33.46217999999998,2.3747946768060832,8.680426883834633,5,1,0,0.0,0,0,0,15,0.05319148936170213,4,34,24,0.08540925266903915,6,47.0,47.0,19.2180470738661,221,0.7836879432624113,1248136,WA
366.685,280,45.815891023630634,0.288,0.823,1.665,2.914399999999995,17.525479999999963,1.4558249027237353,8.010898703845337,2,1,0,0.0,0,0,0,15,0.05357142857142857,2,57,24,0.08602150537634409,3,93.33333333333333,93.33333333333333,48.9648399931579,197,0.7035714285714286,1248151,WA
691.701,494,42.850884992214844,0.036,0.483,1.997000000000004,3.851199999999979,28.093739999999933,1.4735157894736843,7.909050508537217,5,3,5,0.010121457489878543,0,0,2,15,0.030364372469635626,0,333,20,0.04056795131845842,6,82.33333333333333,82.33333333333333,74.77893345648151,136,0.27530364372469635,1248156,WA
584.582,606,62.19828869174897,0.231,0.69075,1.5712000000000004,2.31955,12.276829999999771,1.0466245614035088,5.233003696790669,3,2,0,0.0,0,0,0,27,0.04455445544554455,0,193,32,0.05289256198347107,4,151.5,151.5,92.22933372848358,349,0.5759075907590759,1248202,WA
799.033,440,33.03993702387761,0.184,0.544,1.4441999999999986,3.1113,16.510979999999982,1.9258329355608592,16.19623335673565,4,2,0,0.0,0,0,0,29,0.0659090909090909,44,188,36,0.08200455580865604,5,88.0,88.0,58.67537814109083,171,0.3886363636363636,1248377,OLE
799.033,440,33.03993702387761,0.184,0.544,1.4441999999999986,3.1113,16.510979999999982,1.9258329355608592,16.19623335673565,4,2,0,0.0,0,0,0,29,0.0659090909090909,44,188,36,0.08200455580865604,5,88.0,88.0,58.67537814109083,171,0.3886363636363636,1248387,OLE
1555.663,1127,43.46699767237506,0.4785,0.911,1.9950000000000028,4.83735,25.37403,1.4573905380333951,5.217054523421789,7,3,28,0.024844720496894408,2,24,4,44,0.03904170363797693,53,365,73,0.06483126110124333,8,140.875,140.875,156.85378342583897,590,0.5235137533274179,1248469,WA
742.985,357,28.82965335773939,0.042,0.371,1.556,2.715,20.8912,2.2023958944281525,21.934194019322554,2,2,0,0.0,0,0,0,8,0.022408963585434174,0,235,17,0.047752808988764044,3,119.0,119.0,140.71484167161142,111,0.31092436974789917,1248519,WA
819.35,364,26.65527552328065,0.043,0.388,1.8079,3.482499999999976,23.07191999999997,2.377534482758621,21.817277572599323,3,2,0,0.0,0,0,0,8,0.02197802197802198,0,235,19,0.05234159779614325,4,91.0,91.0,131.21166106714753,118,0.3241758241758242,1248523,AC
310.862,197,38.02330294471501,0.8285,1.3087499999999999,2.2184000000000004,3.5866000000000016,21.630429999999986,1.6648085106382982,4.057442618402594,1,0,0,0.0,0,0,0,14,0.07106598984771574,0,23,17,0.08673469387755102,2,98.5,98.5,77.5,152,0.7715736040609137,1248543,TLE
932.787,262,16.8527220040588,0.9035,1.4235,2.7842000000000007,8.334499999999995,51.55372000000018,3.7103214285714285,19.777053186908176,6,3,0,0.0,0,0,0,20,0.07633587786259542,3,29,25,0.09578544061302682,7,37.42857142857143,37.42857142857143,60.32023385436182,200,0.7633587786259542,1248562,TLE
426.677,590,82.96674064924989,0.45,0.897,1.5715999999999999,2.5922000000000036,5.891720000000032,0.762866432337434,1.1618400954809731,0,0,0,0.0,0,0,0,21,0.03559322033898305,0,205,31,0.05263157894736842,1,590.0,590.0,0.0,351,0.5949152542372881,1248655,AC
131.625,208,94.81481481481481,0.3135,0.653,1.0106000000000002,1.3201999999999992,2.323420000000007,0.7124010416666667,3.1629023147589064,1,0,0,0.0,0,0,0,14,0.0673076923076923,0,24,19,0.09178743961352658,2,104.0,104.0,23.0,163,0.7836538461538461,1248739,AC
246.087,173,42.18020456180132,0.389,1.0405,1.8790000000000004,4.1392000000000015,19.269539999999964,1.5207852760736198,5.392562035778714,1,1,0,0.0,0,0,0,10,0.057803468208092484,0,32,16,0.09302325581395349,2,86.5,86.5,79.5,125,0.7225433526011561,1248769,WA
219.299,216,59.09739670495533,0.3805,0.87125,1.8265000000000007,3.531699999999988,10.369470000000009,1.1328636363636364,4.132705230452445,1,0,0,0.0,0,0,0,10,0.046296296296296294,0,34,16,0.07441860465116279,2,108.0,108.0,34.0,160,0.7407407407407407,1248782,AC
78.289,31,23.758126939927703,0.8385,1.9609999999999999,8.310500000000001,15.078899999999988,19.828450000000004,2.8120000000000003,5.08604818526694,0,0,0,0.0,0,0,0,2,0.06451612903225806,0,4,4,0.13333333333333333,1,31.0,31.0,0.0,22,0.7096774193548387,1248812,AC
249.117,176,42.389720492780505,0.6675,1.2705,2.4068,3.3386999999999993,9.693729999999952,1.454796511627907,4.516118740249679,1,0,0,0.0,0,0,0,8,0.045454545454545456,0,17,15,0.08571428571428572,2,88.0,88.0,34.0,141,0.8011363636363636,1248848,WA
194.577,250,77.09030358161552,0.335,0.6705000000000001,1.2040000000000015,1.8680999999999994,3.3149600000000032,0.8294811715481171,4.341079003051355,1,1,0,0.0,0,0,0,16,0.064,5,37,20,0.08032128514056225,2,125.0,125.0,78.0,161,0.644,1248899,AC
375.127,243,38.866837097836196,0.568,1.2425000000000002,2.657,4.0075,23.224699999999853,1.6346190476190476,4.999170195417842,2,0,0,0.0,0,0,0,15,0.06172839506172839,2,34,22,0.09090909090909091,3,81.0,81.0,75.11324783285569,181,0.7448559670781894,1248920,AC
92.421,228,148.01830752751,0.273,0.55875,0.9804999999999999,1.56175,2.9548499999999986,0.48090291262135926,0.5671595298693426,0,0,0,0.0,0,0,0,16,0.07017543859649122,0,29,17,0.07488986784140969,1,228.0,228.0,0.0,157,0.6885964912280702,1248935,AC
108.315,125,69.24248719013987,0.3135,0.87525,1.6680000000000001,3.60125,7.192449999999996,0.9664310344827585,2.2759804299812307,0,0,3,0.024,0,0,0,5,0.04,0,6,4,0.03225806451612903,1,125.0,125.0,0.0,98,0.784,1248961,AC
418.997,435,62.29161545309394,0.259,0.884,2.1584000000000008,5.199399999999982,13.74943999999996,1.0577506172839506,2.699077287149405,0,0,0,0.0,0,0,0,25,0.05747126436781609,0,120,46,0.10599078341013825,1,435.0,435.0,0.0,282,0.6482758620689655,1248968,NoData
344.61,380,66.16174806302777,0.234,0.617,1.394600000000002,3.4250000000000025,16.80744,1.0268579710144927,3.0075475473204047,1,0,0,0.0,0,0,0,15,0.039473684210526314,6,45,30,0.079155672823219,2,190.0,190.0,152.0,237,0.6236842105263158,1248970,WA
390.373,292,44.88015308435779,0.303,0.739,2.1898000000000013,4.126199999999989,21.123400000000057,1.4249025270758124,6.130008189689593,2,1,0,0.0,0,0,0,11,0.03767123287671233,0,115,20,0.06872852233676977,3,97.33333333333333,97.33333333333333,68.18764958227813,160,0.547945205479452,1248978,WA
187.468,128,40.96699169991679,0.577,1.1495,2.1789999999999994,3.0706999999999987,21.727140000000002,1.5327723577235772,5.02798036813245,1,0,0,0.0,0,0,0,6,0.046875,1,23,12,0.09448818897637795,2,64.0,64.0,52.0,93,0.7265625,1249010,WA
389.265,373,57.492967515702674,0.329,0.828,2.2774000000000014,3.9704000000000006,15.69476,1.15288115942029,3.3893114311289345,1,0,0,0.0,0,0,0,14,0.03753351206434316,1,71,22,0.05913978494623656,2,186.5,186.5,139.5,275,0.7372654155495979,1249015,AC
542.756,471,52.06759575205064,0.267,0.898,2.186199999999999,5.3046999999999915,15.262900000000007,1.258899772209567,4.224580058813619,2,0,0,0.0,0,0,0,26,0.055201698513800426,2,124,54,0.1148936170212766,3,157.0,157.0,197.00930604077226,311,0.6602972399150743,1249047,AC
408.165,140,20.579912535371726,0.331,0.989,2.1027999999999993,6.367199999999984,86.40152000000003,3.086353383458647,13.687971423375716,3,3,0,0.0,0,0,0,6,0.04285714285714286,3,24,13,0.09352517985611511,4,35.0,35.0,34.66266002487403,99,0.7071428571428572,1249130,AC
163.758,120,43.96731762723042,0.505,1.8405,3.508,6.0755,16.144300000000026,1.4994684684684683,2.9664098051160503,0,0,0,0.0,0,0,0,8,0.06666666666666667,3,105,14,0.11764705882352941,1,120.0,120.0,0.0,4,0.03333333333333333,1249190,AC
520.045,509,58.72568720014615,0.268,0.5925,1.1992000000000003,2.769099999999978,22.075699999999994,1.1175389473684212,4.029120888319638,2,0,0,0.0,0,0,0,38,0.07465618860510806,2,59,50,0.0984251968503937,3,169.66666666666666,169.66666666666666,181.44665576661612,336,0.6601178781925344,1249241,AC
220.912,262,71.15955674657782,0.2965,0.62375,1.0131999999999999,1.6203499999999968,15.77878999999988,0.9491875000000001,3.7221569567492834,1,0,30,0.11450381679389313,5,4,0,7,0.026717557251908396,0,14,13,0.04980842911877394,2,131.0,131.0,111.0,182,0.6946564885496184,1249256,AC
577.456,621,64.52439666398826,0.3625,0.84375,1.7234000000000012,3.3596499999999994,14.551620000000081,1.0186851211072665,2.7408003341698457,1,0,0,0.0,0,0,0,38,0.061191626409017714,3,104,57,0.09193548387096774,2,310.5,310.5,94.5,456,0.7342995169082126,1249285,AC
264.602,397,90.0219952985994,0.2325,0.48724999999999996,1.0265,1.7706999999999977,13.624949999999993,0.7409184782608697,2.4734023057683707,0,0,0,0.0,0,0,0,21,0.05289672544080604,2,46,33,0.08333333333333333,1,397.0,397.0,0.0,285,0.7178841309823678,1249359,AC
424.848,45,6.355214100101683,0.1405,0.51175,6.603800000000002,67.90014999999984,180.37450000000007,11.195736842105266,40.03618129213954,3,2,0,0.0,0,0,0,4,0.08888888888888889,34,0,8,0.18181818181818182,4,11.25,11.25,7.949056547792323,7,0.15555555555555556,1249390,WA
1288.404,269,12.52712658451852,1.032,2.326,4.979399999999998,13.067199999999954,87.78944000000114,4.864305660377359,21.804356906685392,7,3,0,0.0,0,0,0,17,0.06319702602230483,6,30,24,0.08955223880597014,8,33.625,33.625,42.0355132596237,209,0.7769516728624535,1249426,AC
197.66,239,72.54882120813518,0.2885,0.8294999999999999,2.4277,3.7456,9.56503000000002,1.0078267326732675,2.3121495537891454,0,0,0,0.0,0,0,0,13,0.05439330543933055,25,19,33,0.13865546218487396,1,239.0,239.0,0.0,145,0.606694560669456,1249503,AC
392.864,378,57.729901441720294,0.3,0.877,2.2618,3.6817999999999964,13.963320000000046,1.140827195467422,3.2762776321784908,1,0,0,0.0,0,0,0,16,0.042328042328042326,2,119,23,0.0610079575596817,2,189.0,189.0,152.0,238,0.6296296296296297,1249504,AC
557.687,420,45.18663694868268,0.283,0.8085,2.368200000000003,4.948399999999997,25.010919999999878,1.4649870801033593,4.694193418740461,4,0,0,0.0,0,0,0,23,0.05476190476190476,7,97,51,0.12171837708830549,5,84.0,84.0,99.9599919967984,239,0.569047619047619,1249524,AC
1281.983,705,32.99575735403668,0.366,0.852,1.993,4.556,38.05429999999989,1.925090909090909,10.733483385271507,8,3,0,0.0,0,0,0,37,0.0524822695035461,1,125,54,0.07670454545454546,9,78.33333333333333,78.33333333333333,72.10794377567257,513,0.7276595744680852,1249561,AC
645.381,117,10.877295736936787,0.611,2.835,7.545399999999997,12.525399999999989,83.23975999999998,5.724159292035398,24.827104451458943,4,3,11,0.09401709401709402,1,11,1,12,0.10256410256410256,3,74,20,0.1724137931034483,5,23.4,23.4,38.458289093510125,17,0.1452991452991453,1249565,WA
394.729,501,76.15351291645662,0.311,0.626,1.2566000000000004,2.5487999999999986,14.566360000000046,0.8700903225806451,2.5924655098571363,0,0,31,0.06187624750499002,3,4,0,12,0.023952095808383235,0,31,26,0.052,1,501.0,501.0,0.0,366,0.7305389221556886,1249597,AC
405.618,503,74.40498202742482,0.312,0.6265000000000001,1.2964000000000004,2.7407999999999997,14.497339999999912,0.8896809421841542,2.604115804049463,0,0,31,0.061630218687872766,3,4,0,12,0.02385685884691849,0,31,27,0.053784860557768925,1,503.0,503.0,0.0,366,0.7276341948310139,1249605,AC
1608.607,682,25.438158605551262,0.3555,1.086,2.302700000000001,4.73705,29.1168100000001,2.4700107033639145,18.863530281480013,7,3,0,0.0,0,0,0,52,0.07624633431085044,2,73,78,0.1145374449339207,8,85.25,85.25,76.14911358643644,529,0.7756598240469208,1249675,WA
214.076,320,89.68777443524729,0.182,0.5005,1.0742000000000003,2.01029999999999,9.755300000000068,0.7268745874587459,3.425286720784878,1,0,0,0.0,0,0,0,10,0.03125,5,147,15,0.047021943573667714,2,160.0,160.0,113.0,145,0.453125,1249680,WA
1063.663,406,22.901990574082202,0.377,0.94275,2.7024,10.946049999999996,32.65112000000001,2.94753021978022,20.139864191453366,6,2,0,0.0,0,0,0,23,0.05665024630541872,22,50,54,0.13333333333333333,7,58.0,58.0,47.83602945778124,295,0.7266009852216748,1249939,AC
627.137,292,27.93647958898933,0.2785,0.93125,2.5662000000000007,10.91114999999996,46.25059000000003,2.3304779411764707,9.10587154748074,5,1,0,0.0,0,0,0,16,0.0547945205479452,2,53,24,0.08247422680412371,6,48.666666666666664,48.666666666666664,33.053828152810915,202,0.6917808219178082,1249952,WA
541.7,52,5.7596455602732135,0.241,0.738,1.1918000000000002,9.896999999999984,260.1692799999986,11.072918367346938,61.16209647567241,2,2,0,0.0,0,0,0,4,0.07692307692307693,1,5,5,0.09803921568627451,3,17.333333333333332,17.333333333333332,13.097921802925667,39,0.75,1249974,WA
171.011,348,122.09740893860629,0.2455,0.58875,1.2574999999999998,2.10675,5.177999999999991,0.5903006535947712,1.1922019863572122,0,0,0,0.0,0,0,0,20,0.05747126436781609,12,31,33,0.09510086455331412,1,348.0,348.0,0.0,231,0.6637931034482759,1249986,AC
1144.444,2311,121.15927035311469,0.034,0.208,0.7731999999999999,1.8289500000000003,8.548010000000009,0.5490850091407677,3.9302872984954864,5,1,0,0.0,0,0,0,36,0.015577672003461706,19,105,73,0.0316017316017316,6,385.1666666666667,385.1666666666667,654.7702947514409,442,0.19125919515361314,1249987,AC
177.536,226,76.3788752703677,0.40700000000000003,0.7535000000000001,1.646600000000001,2.716399999999999,5.522870000000002,0.8441682242990654,2.0968263423608406,0,0,0,0.0,0,0,0,11,0.048672566371681415,5,52,20,0.08888888888888889,1,226.0,226.0,0.0,152,0.672566371681416,1250016,WA
484.696,525,64.98918909997194,0.321,0.729,1.5580999999999998,2.4154999999999998,20.427649999999993,0.9968319838056682,3.219083117837102,1,0,5,0.009523809523809525,1,3,0,17,0.03238095238095238,0,110,35,0.06679389312977099,2,262.5,262.5,247.5,341,0.6495238095238095,1250046,WA
661.201,220,19.96367216625504,0.42,1.22,2.9643999999999995,5.289799999999999,68.61244000000026,3.2462487804878055,20.22063169821095,4,3,0,0.0,0,0,0,12,0.05454545454545454,2,74,15,0.0684931506849315,5,44.0,44.0,25.051946032194785,129,0.5863636363636363,1250052,WA
759.267,457,36.113778157090984,0.383,0.99175,2.499700000000002,6.409649999999972,26.76509999999983,1.7878395348837208,6.568419212312012,4,2,0,0.0,0,0,0,29,0.06345733041575492,8,42,54,0.11842105263157894,5,91.4,91.4,30.897249068485046,359,0.7855579868708972,1250067,AC
231.336,65,16.858595289967838,0.165,0.46425,0.8206,1.0965499999999992,89.66830999999928,3.8817333333333344,27.432463911617972,1,1,0,0.0,0,0,0,2,0.03076923076923077,0,34,1,0.015625,2,32.5,32.5,16.5,28,0.4307692307692308,1250077,WA
217.522,249,68.68270795597687,0.3735,1.00625,2.266,3.81075,6.374750000000006,0.9371186440677965,1.8638467974135293,0,0,0,0.0,0,0,0,11,0.04417670682730924,0,110,15,0.06048387096774194,1,249.0,249.0,0.0,121,0.4859437751004016,1250163,AC
891.91,361,24.284961487145566,0.195,0.531,1.316,2.887,42.960400000000426,2.636859237536657,23.926598345580658,5,3,0,0.0,0,0,0,11,0.030470914127423823,6,147,25,0.06944444444444445,6,60.166666666666664,60.166666666666664,96.33347750854263,182,0.5041551246537396,1250212,AC
762.029,311,24.48725704664783,0.305,0.87,1.5074,2.6389999999999945,23.015159999999696,2.6801672473867595,27.683691993233296,3,1,0,0.0,0,0,0,17,0.05466237942122187,2,62,25,0.08064516129032258,4,77.75,77.75,60.615076507416866,222,0.7138263665594855,1250268,AC
722.107,328,27.25357876325808,0.3455,1.00525,2.2065,3.69125,36.792849999999994,2.382519607843137,13.663858583150462,6,1,0,0.0,0,0,0,18,0.054878048780487805,0,49,19,0.0581039755351682,7,46.857142857142854,46.857142857142854,21.41713980789733,253,0.7713414634146342,1250273,WA
516.76,498,57.82181283381067,0.209,0.607,1.6847999999999992,3.2707999999999977,16.25139999999999,1.1703273942093542,4.88725463783505,2,1,0,0.0,0,0,0,16,0.0321285140562249,36,57,58,0.11670020120724346,3,166.0,166.0,226.2800624594811,277,0.5562248995983936,1250284,AC
172.924,243,84.31449654183339,0.358,0.8674999999999999,1.831,2.8877499999999996,8.376,0.7887522123893804,1.6031868844239312,0,0,0,0.0,0,0,0,11,0.04526748971193416,0,105,13,0.05371900826446281,1,243.0,243.0,0.0,119,0.4897119341563786,1250329,AC
1520.759,242,9.547863928472559,0.4205,1.024,3.024,7.51925,273.73525,6.748278761061947,38.131716976922675,6,5,0,0.0,0,0,0,11,0.045454545454545456,5,26,24,0.0995850622406639,7,34.57142857142857,34.57142857142857,35.73256674982378,190,0.7851239669421488,1250386,WA
1299.71,849,39.19335851843873,0.2115,0.60525,1.4635,3.088,25.571450000000002,1.6566733668341709,12.082508466604608,7,3,0,0.0,0,0,0,34,0.04004711425206125,3,245,57,0.06721698113207547,8,106.125,106.125,116.37486573569053,476,0.5606595995288575,1250390,AC
131.998,199,90.45591599872726,0.302,0.607,1.7320000000000004,2.8523999999999985,4.809400000000009,0.7113227513227514,1.2323823474591553,0,0,0,0.0,0,0,0,11,0.05527638190954774,4,27,16,0.08080808080808081,1,199.0,199.0,0.0,147,0.7386934673366834,1250439,WA
134.998,363,161.33572349219992,0.1905,0.42225,0.899,1.17475,2.95765,0.4354791666666666,1.099527704146203,0,0,0,0.0,0,0,0,19,0.05234159779614325,3,30,28,0.07734806629834254,1,363.0,363.0,0.0,245,0.6749311294765841,1250475,AC
86.847,173,119.52053611523715,0.209,0.646,1.059,1.585,4.769600000000022,0.5712795031055901,1.4758604910216817,0,0,0,0.0,0,0,0,9,0.05202312138728324,5,16,21,0.12209302325581395,1,173.0,173.0,0.0,114,0.6589595375722543,1250558,WA
1495.89,466,18.691213926157673,0.3465,1.04,3.9643000000000024,9.589099999999986,50.502629999999996,3.4252465753424657,19.603970362666246,10,4,0,0.0,0,0,0,29,0.06223175965665236,87,94,60,0.12903225806451613,11,42.36363636363637,42.36363636363637,82.97345986110447,246,0.5278969957081545,1250576,NoData
328.962,396,72.22718733470735,0.244,0.872,1.9562000000000004,3.1879999999999997,12.078959999999952,0.9002734584450403,2.5769722232553445,1,0,0,0.0,0,0,0,22,0.05555555555555555,19,106,33,0.08354430379746836,2,198.0,198.0,175.0,228,0.5757575757575758,1250599,NoData
321.076,350,65.40507543385367,0.294,0.674,1.4150000000000005,3.1334000000000035,21.821599999999904,1.0136307692307693,3.4529562512287075,1,0,0,0.0,0,0,0,25,0.07142857142857142,3,50,36,0.10315186246418338,2,175.0,175.0,134.0,262,0.7485714285714286,1250616,AC
178.972,94,31.513309344478465,0.45399999999999996,1.7035,4.851200000000004,11.864399999999991,27.98320000000005,2.5774142857142857,6.267285656470105,1,0,0,0.0,0,0,0,6,0.06382978723404255,20,7,23,0.24731182795698925,2,47.0,47.0,16.0,42,0.44680851063829785,1250662,AC
187.234,353,113.12048025465461,0.2015,0.6345000000000001,1.128300000000001,1.5255499999999995,4.438240000000005,0.6113881987577641,1.995851808744684,0,0,0,0.0,0,0,0,21,0.059490084985835696,1,56,26,0.07386363636363637,1,353.0,353.0,0.0,232,0.6572237960339944,1250676,AC
585.336,413,42.33465906761245,0.341,1.04525,2.4002000000000026,5.447549999999989,23.906660000000006,1.5134051282051284,5.00744299812398,2,1,0,0.0,0,0,0,21,0.05084745762711865,10,94,39,0.09466019417475728,3,137.66666666666666,137.66666666666666,185.5089096392827,269,0.6513317191283293,1250716,AC
550.322,396,43.17472316207602,0.28800000000000003,0.86075,1.9027,3.5419499999999995,27.105500000000156,1.5021451612903225,5.826646615335743,4,1,0,0.0,0,0,0,26,0.06565656565656566,2,50,37,0.09367088607594937,5,79.2,79.2,118.4,302,0.7626262626262627,1250756,AC
859.125,285,19.903972064600612,0.784,2.505,4.7636,8.719999999999999,30.834320000000233,3.107685920577618,10.83177250707549,3,2,0,0.0,0,0,0,13,0.0456140350877193,2,48,25,0.0880281690140845,4,71.25,71.25,45.75136609982264,212,0.743859649122807,1250831,WA
411.628,468,68.21693373628617,0.208,0.5205,1.0193999999999999,1.787699999999997,11.211200000000009,0.9662847380410021,6.771931297795907,2,1,0,0.0,0,0,0,21,0.04487179487179487,6,42,50,0.10706638115631692,3,156.0,156.0,112.09817126073021,311,0.6645299145299145,1250835,AC
