solution_id,problem_id,judge,has_code,duration_s,total_keys
1262999,1354,WA,True,368.4,374
1263000,1902,AC,True,644.0,313
1263001,1357,AC,True,205.2,48
1263005,1511,AC,True,640.6,763
1263010,1953,AC,True,260.5,287
1263015,1210,TLE,True,1593.9,276
1263026,1432,WA,True,816.0,286
1263031,1098,WA,True,458.8,424
1263038,1668,AC,True,1290.9,110
1263042,1392,AC,True,815.3,285
1263045,2253,WA,True,170.8,45
1263046,1902,TLE,True,878.4,397
1263049,2132,WA,True,139.8,44
1263052,1432,WA,True,847.4,288
1263057,1354,WA,True,437.1,376
1263061,1392,AC,True,978.7,931
1263063,1354,AC,True,152.0,123
1263066,2253,AC,True,208.6,46
1263074,1354,WA,True,462.0,378
1263078,1902,AC,True,922.5,407
1263085,2117,AC,True,249.5,362
1263090,1248,TLE,True,1354.1,399
1263092,1392,AC,True,1260.8,697
1263100,1464,AC,True,370.5,245
1263116,1248,WA,True,622.3,558
1263119,1354,WA,True,171.9,113
1263125,1248,TLE,True,1425.5,400
1263136,1432,WA,True,976.0,336
1263141,1354,WA,True,928.7,168
1263148,1098,AC,True,634.2,435
1263151,1902,AC,True,265.9,330
1263156,1011,WA,True,825.8,314
1263165,1432,WA,True,1013.3,338
1263168,1392,AC,True,628.5,192
1263176,1248,AC,True,1425.5,400
1263179,1248,TLE,True,355.3,127
1263180,1354,WA,True,624.5,383
1263186,1354,WA,True,882.1,247
1263188,1248,WA,True,666.4,565
1263189,1354,AC,True,1028.7,172
1263220,1023,WA,True,141.6,245
1263237,1510,WA,True,970.8,49
1263239,1248,AC,True,1396.5,451
1263251,1248,WA,True,839.2,570
1263301,1023,AC,True,257.8,286
1263309,1354,NoData,True,827.8,579
1263322,1392,AC,True,423.1,123
1263325,1433,AC,True,172.5,172
1263338,1510,WA,True,1145.6,53
1263341,1810,WA,True,384.1,392
1263351,1354,WA,True,454.4,317
1263356,1432,WA,True,1320.6,392
1263359,1006,AC,True,67.8,126
1263374,1958,WA,True,625.5,718
1263375,2118,AC,True,409.4,393
1263394,1354,AC,True,827.8,579
1263396,1510,WA,True,1225.5,57
1263397,1512,AC,True,408.9,335
1263410,1901,AC,True,749.0,131
1263423,2073,CE,True,227.4,329
1263429,1392,AC,True,792.4,189
1263432,1958,AC,True,721.1,734
1263443,1012,WA,True,78.3,164
1263445,2073,AC,True,245.2,330
1263464,1012,AC,True,96.4,166
1263468,1432,AC,True,1469.9,440
1263474,1248,AC,True,839.2,570
1263477,1354,WA,True,488.6,521
1263478,1354,OLE,True,827.8,579
1263484,1291,WA,True,958.0,344
1263491,1810,AC,True,575.3,495
1263510,1248,NoData,True,336.3,101
1263527,1013,AC,True,75.4,166
1263530,1463,AC,True,1250.3,745
1263537,1291,PE,True,1039.2,346
1263538,1354,AC,True,995.9,40
1263544,1248,NoData,True,378.2,106
1263551,1392,OLE,True,622.1,646
1263555,1354,WA,True,1757.0,217
1263556,1560,AC,True,145.8,255
1263561,1810,AC,True,689.2,507
1263562,1515,AC,True,221.5,100
1263566,1663,AC,True,649.1,741
1263567,1100,AC,True,1489.3,447
1263568,1248,AC,True,439.1,108
1263569,1248,CE,True,731.7,64
1263591,1291,WA,True,1039.2,346
1263595,1248,CE,True,731.7,64
1263599,1354,WA,True,1796.1,230
1263610,1057,AC,True,1767.7,690
1263622,1291,AC,True,1176.9,359
1263626,2129,WA,True,1411.9,794
1263632,1146,NoData,True,100.2,41
1263633,1509,AC,True,255.8,45
1263647,1022,WA,True,146.8,188
1263663,1022,AC,True,146.8,188
1263677,1026,WA,True,480.5,596
1263684,1464,AC,True,1123.1,96
1263686,2271,WA,True,1146.1,1079
1263691,1026,AC,True,519.9,598
1263701,1000,NoData,True,188.9,142
1263707,1211,AC,True,325.9,184
1263708,1024,AC,True,108.5,187
1263714,1000,AC,True,208.7,151
1263735,1372,AC,True,878.7,403
1263742,1248,NoData,True,169.7,48
1263771,1248,NoData,True,290.6,59
1263776,1015,AC,True,719.7,189
1263789,1510,WA,True,1426.5,707
1263795,1461,AC,True,261.6,235
1263804,1025,WA,True,861.5,395
1263815,1025,AC,True,937.5,402
1263822,1034,WA,True,389.5,467
1263825,1748,AC,True,636.1,390
1263828,1510,AC,True,114.3,107
1263833,1345,AC,True,595.3,300
1263861,2271,WA,True,378.7,38
1263862,1748,AC,True,790.0,424
1263868,1007,PE,True,371.9,284
1263878,1007,AC,True,371.9,284
1263879,1517,AC,True,1125.8,799
1263892,1509,WA,True,662.3,497
1263903,1248,TLE,True,414.0,89
1263909,1512,AC,True,203.3,247
1263935,1034,AC,True,257.2,42
1263942,1901,WA,True,706.8,517
1263946,1161,AC,True,625.0,491
1263948,1901,WA,True,748.2,531
1263960,1901,WA,True,790.6,551
1263961,1248,NoData,True,682.9,37
1263963,2257,AC,True,1427.7,2010
1263969,1901,WA,True,790.6,551
1263973,1749,AC,True,430.3,104
1263974,1516,AC,True,363.0,434
1263983,1508,AC,True,70.2,52
1264000,2271,AC,True,786.6,58
1264010,1516,AC,True,293.4,275
1264023,1313,CE,True,887.1,771
1264028,1749,AC,True,430.3,104
1264042,1748,AC,True,304.3,612
1264065,1392,AC,True,1090.5,794
1264068,2127,AC,True,449.6,353
1264069,1043,WA,True,294.7,447
1264079,1666,CE,True,1563.9,429
1264097,1248,CE,True,1156.5,104
1264107,1129,TLE,True,1712.8,424
1264114,1248,TLE,True,1029.8,371
1264135,1248,AC,True,1262.2,112
1264139,1518,WA,True,425.8,468
1264141,1749,AC,True,1244.3,490
1264147,1509,WA,True,962.9,696
1264152,1518,AC,True,481.4,480
1264159,1212,AC,True,576.7,337
1264163,1509,AC,True,1040.9,713
1264170,1020,AC,True,404.7,163
1264184,1532,AC,True,737.8,65
1264191,1011,WA,True,1033.2,722
1264208,1011,AC,True,1033.2,722
1264216,2253,WA,True,1647.2,2118
1264219,2253,WA,True,1647.2,2118
1264230,1518,AC,True,368.6,420
1264241,2253,CE,True,1750.7,2306
1264257,2253,WA,True,1750.7,2306
1264270,1509,WA,True,1037.5,463
1264298,2269,AC,True,470.1,163
1264313,1015,WA,True,1333.1,842
1264331,1560,AC,True,287.0,432
1264334,1015,AC,True,1390.9,863
1264337,2118,AC,True,532.3,575
1264345,1904,WA,True,60.5,64
1264403,1903,AC,True,440.8,47
1264409,1945,AC,True,289.4,205
1264410,1248,AC,True,278.7,120
1264411,2266,NoData,True,1327.3,538
1264413,1532,AC,True,77.6,36
1264417,1748,AC,True,600.0,211
1264430,1017,WA,True,861.2,226
1264454,1017,WA,True,425.7,293
1264462,1516,AC,True,420.2,180
1264478,1012,AC,True,67.9,143
1264497,1902,AC,True,828.0,435
1264507,2253,WA,True,1115.1,259
1264512,1666,WA,True,324.5,466
1264513,1013,AC,True,75.2,141
1264525,2268,NoData,True,74.0,93
1264547,1165,AC,True,671.6,32
1264564,1017,CE,True,847.0,302
1264568,1518,AC,True,372.5,401
1264572,2253,WA,True,1323.8,267
1264582,1461,AC,True,1294.9,395
1264586,1043,TLE,True,1743.6,423
1264592,2253,AC,True,1380.0,272
1264609,1011,AC,True,260.4,245
1264618,1154,WA,True,522.0,400
1264625,1746,WA,True,700.4,226
1264651,1904,AC,True,1785.2,1322
1264666,1014,AC,True,131.5,131
1264670,2281,AC,True,1458.7,323
1264679,1005,AC,True,81.1,160
1264700,1061,AC,True,1181.6,33
1264719,1461,AC,True,550.1,322
1264725,1462,AC,True,513.0,463
1264727,1724,AC,True,1346.2,569
1264759,1017,WA,True,298.2,246
1264769,1512,AC,True,496.3,358
1264775,1249,WA,True,625.6,344
1264776,1017,WA,True,360.3,270
1264789,1249,WA,True,684.0,347
1264801,1249,WA,True,780.3,354
1264835,1462,AC,True,362.6,364
1264851,1043,TLE,True,953.3,190
1264855,1154,AC,True,240.4,301
1264857,1748,AC,True,1236.1,589
1264878,1664,AC,True,1707.3,624
1264893,2269,WA,True,672.0,187
1264899,2269,WA,True,709.7,190
1264903,1249,AC,True,1306.6,394
1264912,1017,AC,True,64.7,38
1264917,1853,AC,True,531.1,312
1264919,2269,WA,True,814.9,198
1264923,1750,WA,True,129.0,30
1264949,1461,AC,True,66.0,42
1264954,2131,AC,True,1484.0,1985
1264962,1461,AC,True,329.5,332
1264968,1512,AC,True,1308.9,261
1264974,1749,NoData,True,1658.7,514
1264987,2269,WA,True,1450.0,200
1264989,1535,AC,True,387.0,337
1265001,1508,WA,True,93.4,82
1265004,2269,WA,True,1538.2,202
1265005,1666,AC,True,859.0,547
1265012,1972,AC,True,524.5,402
1265013,2269,AC,True,1594.8,206
1265035,1462,AC,True,459.5,279
1265049,2200,WA,True,616.0,703
1265060,1516,AC,True,163.2,251
1265064,0,?,True,1485.7,669
1265093,1057,AC,True,829.1,584
1265095,1372,AC,True,152.7,192
1265107,1666,NoData,True,523.1,494
1265120,1096,AC,True,1769.0,660
1265125,1058,AC,True,141.5,288
1265127,1484,WA,True,607.8,420
1265131,1097,AC,True,755.9,384
1265137,1484,AC,True,669.8,424
1265142,0,?,True,998.5,709
1265156,1683,PE,True,1203.1,722
1265159,1666,NoData,True,304.0,157
1265174,2200,AC,True,1492.8,799
1265185,2144,AC,True,1080.1,584
1265195,1683,AC,True,1539.0,733
1265203,1748,AC,True,1164.0,586
1265205,1060,AC,True,420.7,367
1265216,1666,NoData,True,135.9,34
1265219,1392,AC,True,700.3,774
1265221,1666,NoData,True,156.3,36
1265230,1666,NoData,True,212.4,74
1265248,1518,AC,True,445.4,316
1265270,1462,AC,True,1585.6,916
1265275,1462,AC,True,1619.3,921
1265282,1666,NoData,True,88.2,68
1265290,0,?,True,1203.1,403
1265300,1061,TLE,True,460.4,410
1265305,1509,WA,True,1706.9,556
1265322,1463,AC,True,1227.6,41
1265328,1019,CE,True,1138.1,340
1265333,2269,WA,True,115.8,160
1265355,1018,AC,True,990.2,489
1265367,1463,AC,True,841.6,747
1265378,1661,WA,True,846.2,600
1265388,1661,WA,True,928.2,601
1265390,2269,WA,True,800.9,162
1265393,1527,AC,True,433.9,68
1265394,1065,AC,True,1084.3,500
1265398,2269,AC,True,857.0,164
1265408,1661,WA,True,1090.3,703
1265419,1661,WA,True,1165.2,709
1265421,0,?,True,311.0,250
1265424,1433,AC,True,383.6,255
1265426,1313,CE,True,1148.3,998
1265428,1661,WA,True,1344.8,724
1265443,1052,WA,True,618.7,535
1265453,1508,AC,True,240.7,36
1265454,1661,WA,True,1598.2,871
1265462,1661,WA,True,1598.2,871
1265465,1661,WA,True,1598.2,871
1265480,1661,WA,True,1598.2,871
1265494,1530,AC,True,1302.7,833
1265497,1516,AC,True,285.4,368
1265501,1661,WA,True,1598.2,871
1265506,1661,WA,True,1598.2,871
1265513,1661,WA,True,1598.2,871
1265517,1464,WA,True,731.2,30
1265518,1661,WA,True,1598.2,871
1265524,1464,AC,True,731.2,30
1265553,1513,WA,True,1204.6,750
1265570,1030,AC,True,832.7,553
1265575,1464,AC,True,1031.7,85
1265597,1039,AC,True,125.2,42
1265637,1748,AC,True,552.2,398
1265652,1201,WA,True,504.6,220
1265681,1666,AC,True,240.1,373
1265692,1201,WA,True,504.6,220
1265698,1663,AC,True,118.6,174
1265699,2279,PE,True,989.5,434
1265705,2279,AC,True,1294.6,470
1265723,1899,AC,True,756.9,198
1265724,1249,AC,True,311.8,102
1265726,1372,AC,True,269.0,91
1265730,1201,AC,True,1340.2,425
1265752,1900,AC,True,437.1,379
1265765,1664,AC,True,794.9,524
1265776,1463,AC,True,1024.7,932
1265779,1514,AC,True,838.6,727
1265804,1179,WA,True,740.4,575
1265805,1515,WA,True,1113.3,814
1265813,1515,WA,True,1194.5,829
1265816,1179,CE,True,827.4,580
1265820,2274,AC,True,859.9,430
1265823,1179,WA,True,875.0,584
1265827,1810,AC,True,677.1,559
1265830,1510,WA,True,1535.2,317
1265841,1179,AC,True,1078.9,654
1265851,1515,AC,True,1611.3,1010
1265864,1665,AC,True,1283.6,1141
1265881,1666,CE,True,855.1,446
1265895,1017,AC,True,1723.6,80
1265902,1453,AC,True,837.1,624
1265903,2161,AC,True,1098.9,726
1265928,1516,WA,True,394.1,229
1265933,1516,AC,True,498.6,232
1265942,1665,AC,True,430.3,357
1266006,2069,AC,True,268.8,330
1266024,1533,WA,True,750.6,345
1266027,1011,WA,True,354.2,386
1266037,1011,AC,True,133.6,90
1266044,1534,AC,True,161.3,249
1266064,1513,AC,True,438.3,34
1266069,1535,AC,True,940.6,366
1266084,1330,WA,True,802.6,458
1266087,1330,AC,True,839.5,466
1266088,2277,WA,True,547.7,138
1266095,1518,AC,True,233.4,247
1266105,1534,AC,True,497.3,245
1266106,1534,AC,True,127.1,194
1266107,1748,AC,True,139.4,69
1266116,1463,AC,True,763.0,600
1266137,1663,AC,True,379.6,303
1266152,1535,AC,True,501.0,312
1266160,1433,AC,True,282.5,425
1266161,1666,AC,True,717.5,672
1266164,1533,WA,True,228.0,256
1266167,1902,WA,True,769.0,410
1266168,1899,AC,True,511.7,228
1266212,1533,WA,True,111.6,36
1266230,1664,AC,True,309.5,156
1266232,1665,AC,True,497.8,401
1266235,1683,AC,True,661.2,478
1266245,1667,WA,True,418.8,53
1266252,1533,AC,True,352.1,69
1266257,1746,AC,True,333.9,157
1266266,1667,WA,True,486.2,55
1266282,1899,WA,True,1161.1,446
1266289,1899,AC,True,430.0,55
1266291,2073,AC,True,353.8,261
1266310,1746,AC,True,189.6,265
1266312,1900,PE,True,625.9,457
1266317,1899,WA,True,1260.7,467
1266324,1508,AC,True,88.7,71
1266332,1666,AC,True,522.3,36
1266338,1534,AC,True,212.0,259
1266343,1536,WA,True,783.9,579
1266344,1900,AC,True,721.8,459
1266348,1463,AC,True,264.4,99
1266366,1664,AC,True,759.4,553
1266377,1536,WA,True,948.4,590
1266382,1667,WA,True,901.1,57
1266386,1515,AC,True,621.8,826
1266394,1666,AC,True,842.5,46
1266396,1518,WA,True,1591.8,291
1266404,1536,WA,True,1084.1,684
1266410,1464,TLE,True,310.5,385
1266414,1536,AC,True,1114.2,702
1266415,1518,WA,True,1591.8,291
1266427,1899,WA,True,1481.8,516
1266442,1514,WA,True,1364.0,1145
1266445,1313,NoData,True,711.0,278
1266448,1040,AC,True,740.8,761
1266456,2271,TLE,True,510.8,291
1266457,1518,AC,True,1772.9,309
1266460,1535,PE,True,421.7,366
1266467,1518,WA,True,859.5,868
1266478,1901,WA,True,1031.8,891
1266481,1535,AC,True,470.7,368
1266486,1514,WA,True,1723.5,1150
1266488,1536,WA,True,988.6,919
1266503,2272,WA,True,619.0,195
1266505,1902,TLE,True,626.6,492
1266514,1464,TLE,True,135.0,40
1266526,1902,TLE,True,693.5,510
1266540,1509,WA,True,675.9,395
1266541,1747,AC,True,910.3,321
1266566,1518,WA,True,72.8,83
1266584,1902,AC,True,867.8,524
1266587,1509,WA,True,815.5,469
1266588,1536,WA,True,1306.7,977
1266597,1031,WA,True,1241.6,524
1266609,2074,WA,True,1026.0,383
1266642,1899,WA,True,104.2,30
1266644,1536,AC,True,1459.5,986
1266649,1509,AC,True,988.7,526
1266655,2272,WA,True,1075.2,223
1266669,1041,WA,True,357.7,229
1266677,1464,TLE,True,1072.7,30
1266684,1461,AC,True,373.6,101
1266689,1514,TLE,True,1388.9,883
1266690,1747,AC,True,1261.9,609
1266696,1746,AC,True,390.8,228
1266699,1899,AC,True,375.4,54
1266700,1464,AC,True,1142.5,56
1266703,1031,WA,True,1610.8,656
1266717,1535,AC,True,1056.5,518
1266728,1514,TLE,True,1540.4,906
1266742,1506,AC,True,268.1,120
1266746,1461,WA,True,1060.6,402
1266747,1901,AC,True,1106.4,1165
1266749,1025,TLE,True,230.3,401
1266750,1461,WA,True,1079.7,403
1266755,1461,WA,True,1079.7,403
1266762,2272,WA,True,88.4,39
1266770,1510,AC,True,1084.2,476
1266787,1052,AC,True,1269.3,605
1266792,1902,WA,True,649.4,518
1266799,1398,AC,True,284.2,244
1266800,1461,WA,True,1198.1,406
1266808,1025,TLE,True,443.9,469
1266814,1537,AC,True,1253.8,1008
1266817,2272,AC,True,96.8,77
1266829,1398,AC,True,447.2,261
1266849,1902,WA,True,856.3,519
1266850,1518,AC,True,188.9,235
1266863,1463,AC,True,602.8,578
1266867,1748,AC,True,432.7,335
1266868,1534,AC,True,138.3,217
1266886,1663,AC,True,188.5,354
1266898,1902,AC,True,856.3,519
1266900,1810,AC,True,603.8,434
1266918,1007,AC,True,233.5,211
1266950,2074,WA,True,1235.1,230
1266958,1534,AC,True,368.9,635
1266968,2164,AC,True,179.2,184
1266971,2074,WA,True,1285.9,258
1266975,1465,WA,True,889.4,1194
1266976,2074,WA,True,1309.1,264
1266979,1129,CE,True,291.1,375
1266987,2074,WA,True,1349.4,272
1267014,1129,TLE,True,410.6,397
1267017,1025,WA,True,1186.5,528
1267020,1536,WA,True,1484.4,617
1267021,1129,TLE,True,410.6,397
1267022,1210,AC,True,1154.9,1016
1267032,1025,AC,True,1245.7,619
1267033,1900,AC,True,1210.5,533
1267039,1664,AC,True,484.2,464
1267044,1464,TLE,True,583.3,620
1267073,1528,WA,True,217.2,261
1267077,1528,AC,True,504.7,270
1267081,1899,WA,True,254.8,344
1267097,1683,AC,True,467.4,444
1267117,1899,WA,True,254.8,344
1267135,1899,AC,True,432.7,358
1267145,1463,WA,True,1096.1,759
1267169,1665,AC,True,304.1,311
1267178,2264,NoData,True,460.5,74
1267180,1746,WA,True,140.4,172
1267181,1463,WA,True,1160.5,760
1267184,0,?,True,109.4,33
1267187,1536,WA,True,109.4,33
1267197,1536,AC,True,504.0,45
1267204,1512,AC,True,1249.3,527
1267205,2260,WA,True,1295.8,1039
1267218,1463,AC,True,1296.8,773
1267219,1536,AC,True,199.2,68
1267221,1746,AC,True,280.7,207
1267227,1749,CE,True,1371.9,633
1267234,2127,AC,True,248.3,353
1267260,1746,AC,True,66.0,149
1267261,1663,WA,True,165.9,216
1267270,1666,WA,True,294.9,539
1267284,1129,WA,True,1310.8,684
1267289,1666,AC,True,389.8,542
1267294,2264,NoData,True,563.7,386
1267310,1663,WA,True,391.8,407
1267314,1221,TLE,True,904.3,137
1267332,1549,AC,True,443.9,442
1267337,1129,WA,True,1565.2,688
1267356,2128,WA,True,441.0,336
1267373,1129,AC,True,1683.3,689
1267412,1663,AC,True,230.5,297
1267428,1747,AC,True,70.0,31
1267433,2128,TLE,True,261.8,252
1267442,2128,TLE,True,298.4,267
1267453,1665,AC,True,389.4,334
1267462,2128,WA,True,442.9,272
1267472,2128,WA,True,474.0,287
1267484,1313,WA,True,243.7,65
1267501,2260,WA,True,1199.8,126
1267505,1513,AC,True,912.5,676
1267519,1746,WA,True,120.1,184
1267526,1313,AC,True,1446.3,1205
1267538,2128,AC,True,235.3,251
1267546,1746,AC,True,230.4,209
1267554,1009,NoData,True,882.1,364
1267559,2260,WA,True,1411.3,219
1267576,1009,NoData,True,988.1,401
1267586,1517,WA,True,366.0,57
1267587,1120,AC,True,1017.8,744
1267602,2260,WA,True,160.2,56
1267615,1665,AC,True,719.3,479
1267651,1719,CE,True,1071.1,497
1267667,1719,WA,True,1197.7,504
1267681,1120,WA,True,170.1,65
1267686,1719,AC,True,140.0,30
1267726,1746,AC,True,147.1,151
1267734,1432,WA,True,747.1,595
1267750,1313,AC,True,138.5,103
1267796,1748,WA,True,427.9,306
1267798,1748,WA,True,427.9,306
1267817,1510,WA,True,1353.1,651
1267826,1510,WA,True,1493.4,655
1267833,1510,AC,True,1613.6,659
1267841,1038,WA,True,545.1,598
1267847,1510,WA,True,1792.5,663
1267865,1748,WA,True,1405.7,34
1267869,1748,WA,True,1440.6,43
1267884,2118,AC,True,981.9,814
1267889,1038,WA,True,149.5,49
1267896,1899,AC,True,528.8,280
1267904,1901,AC,True,859.2,965
1267920,1102,WA,True,1605.7,781
1267933,1102,CE,True,73.1,49
1267949,1102,AC,True,149.7,56
1267953,1899,WA,True,162.1,160
1267957,1899,AC,True,185.5,171
1267958,1900,AC,True,417.4,409
1267966,1510,WA,True,1273.6,785
1267975,1902,AC,True,564.7,512
1267982,1514,WA,True,1027.7,959
1268003,1900,AC,True,325.2,328
1268011,1510,WA,True,1632.4,911
1268017,1097,TLE,True,643.2,736
1268021,1534,AC,True,131.2,234
1268027,1514,WA,True,1305.2,992
1268061,2266,NoData,True,762.7,758
1268073,1900,WA,True,731.6,337
1268075,1514,AC,True,1521.5,1001
1268081,1900,AC,True,773.0,342
1268102,1518,AC,True,243.4,244
1268108,1532,AC,True,566.4,30
1268126,1535,AC,True,451.3,440
1268164,1746,WA,True,65.4,151
1268174,1249,WA,True,1482.1,1067
1268190,1518,AC,True,149.0,288
1268195,1249,WA,True,1568.8,1104
1268197,1060,WA,True,342.3,336
1268200,1248,TLE,True,603.9,329
1268205,1746,AC,True,252.8,159
1268220,1461,AC,True,613.9,307
1268226,1657,AC,True,1601.7,950
1268228,1901,WA,True,1362.6,643
1268236,1060,WA,True,525.1,376
1268252,1901,NoData,True,845.1,747
1268255,1901,WA,True,856.4,749
1268258,1901,WA,True,876.7,750
1268272,1901,AC,True,1671.6,739
1268276,1667,WA,True,1328.0,385
1268289,2271,TLE,True,462.8,93
1268317,2271,WA,True,653.9,97
1268320,2264,NoData,True,514.8,231
1268322,1748,AC,True,445.8,50
1268325,1666,WA,True,292.7,209
1268335,2271,WA,True,758.9,99
1268337,1511,WA,True,1638.1,1086
1268340,1666,WA,True,75.2,135
1268346,1071,AC,True,616.5,443
1268350,1511,CE,True,1786.8,1161
1268355,2281,AC,True,775.0,416
1268365,1433,AC,True,334.4,218
1268369,1462,AC,True,665.4,483
1268370,1901,CE,True,761.1,465
1268379,1901,CE,True,824.4,468
1268380,1901,CE,True,848.7,469
1268384,2269,WA,True,76.5,167
1268385,1901,WA,True,895.3,472
1268391,2196,CE,True,925.8,592
1268395,1463,AC,True,434.6,412
1268400,1901,AC,True,988.3,496
1268401,2110,AC,True,224.0,362
1268406,1664,NoData,True,1588.3,681
1268412,1664,NoData,True,1588.3,681
1268417,2269,WA,True,178.1,180
1268420,2196,WA,True,1104.4,601
1268421,1664,AC,True,1688.3,686
1268424,2196,WA,True,1115.1,602
1268448,1666,AC,True,121.2,80
1268451,1464,WA,True,499.2,209
1268525,1342,WA,True,1761.3,516
1268539,2281,AC,True,1207.1,503
1268542,1902,AC,True,573.2,584
1268546,1307,WA,True,182.0,140
1268552,1307,WA,True,231.1,157
1268553,0,?,True,231.1,157
1268590,1903,CE,True,690.1,754
1268612,1902,AC,True,1016.0,505
1268614,2269,WA,True,273.7,168
1268621,1664,AC,True,700.5,590
1268661,1344,AC,True,431.7,343
1268676,1462,WA,True,1154.2,344
1268684,1665,AC,True,510.8,357
1268688,1508,OLE,True,608.6,892
1268722,1352,WA,True,273.9,242
1268735,1352,WA,True,335.3,252
1268746,1463,AC,True,617.0,628
1268749,1323,AC,True,238.7,55
1268754,1352,WA,True,438.3,274
1268757,2253,WA,True,266.7,97
1268762,2253,WA,True,266.7,97
1268778,1508,OLE,True,178.6,44
1268780,2265,NoData,True,732.9,125
1268794,2253,WA,True,494.2,99
1268802,1512,AC,True,243.5,252
1268813,2270,AC,True,348.5,395
1268815,2253,WA,True,603.2,101
1268835,1301,NoData,True,159.4,183
1268858,1301,WA,True,234.1,187
1268860,2271,TLE,True,652.3,329
1268865,1080,AC,True,766.1,36
1268867,2271,WA,True,1264.1,562
1268874,1301,AC,True,318.5,194
1268884,2271,WA,True,1264.1,562
1268896,1664,WA,True,1155.1,542
1268898,1508,NoData,True,424.3,36
1268922,2271,TLE,True,1137.0,746
1268948,1529,AC,True,579.3,446
1268949,1582,AC,True,1045.7,282
1268957,1100,WA,True,362.7,426
1268961,1749,AC,True,830.9,725
1268975,1514,AC,True,854.9,34
1268984,2271,WA,True,1484.2,758
1268999,1508,AC,True,389.6,346
1269014,1314,WA,True,545.8,626
1269018,2254,AC,True,1487.7,267
1269020,2271,AC,True,1712.4,764
1269032,1529,AC,True,1133.0,900
1269033,1529,AC,True,1181.8,903
1269044,1666,WA,True,1213.3,325
1269057,1060,AC,True,289.3,326
1269062,1666,NoData,True,1284.1,375
1269069,1666,NoData,True,1284.1,375
1269074,1666,NoData,True,1284.1,375
1269080,1667,AC,True,1722.3,1013
1269100,1900,AC,True,738.2,356
1269105,1666,WA,True,1420.8,382
1269118,1028,NoData,True,599.3,91
1269142,1130,AC,True,193.8,282
1269146,1508,AC,True,1242.0,203
1269158,1530,AC,True,1056.2,1238
1269166,1536,AC,True,556.2,326
1269170,1824,AC,True,207.4,137
1269174,2253,WA,True,1171.3,917
1269178,1666,WA,True,1705.8,543
1269182,1749,AC,True,623.7,240
1269197,1210,TLE,True,259.7,344
1269239,1339,AC,True,490.2,342
1269240,1458,WA,True,529.6,207
1269251,1433,WA,True,282.6,395
1269263,1518,AC,True,264.0,300
1269275,1666,WA,True,161.7,42
1269278,1663,AC,True,134.1,314
1269291,1174,AC,True,537.4,486
1269302,1030,AC,True,1557.1,969
1269309,2281,AC,True,1723.5,289
1269329,1210,AC,True,734.8,692
1269332,1903,AC,True,596.4,117
1269348,1748,WA,True,734.5,373
1269349,1749,WA,True,1230.9,219
1269354,1903,AC,True,640.4,136
1269355,1518,WA,True,235.7,303
1269362,1748,WA,True,768.2,378
1269367,1518,AC,True,277.8,306
1269371,1903,AC,True,681.8,139
1269374,1340,AC,True,344.1,249
1269393,1098,AC,True,249.8,354
1269394,1748,WA,True,844.0,394
1269403,1458,AC,True,83.5,116
1269409,1433,AC,True,809.4,483
1269414,1748,WA,True,915.2,439
1269420,1509,WA,True,414.5,519
1269422,1537,WA,True,1281.5,284
1269442,1341,AC,True,137.1,234
1269469,1031,WA,True,220.3,325
1269495,1211,AC,True,949.8,898
1269501,1329,TLE,True,428.4,564
1269503,1022,AC,True,123.8,179
1269523,1536,AC,True,684.5,462
1269529,1534,AC,True,266.3,308
1269536,1536,WA,True,1260.0,754
1269539,1537,AC,True,1625.5,287
1269540,1536,AC,True,1286.2,764
1269545,2253,WA,True,1070.5,363
1269547,1536,AC,True,1299.9,770
1269551,1342,WA,True,279.5,138
1269562,2164,AC,True,96.9,160
1269578,1748,AC,True,1408.9,598
1269595,1357,AC,True,234.1,365
1269605,1666,AC,True,1175.0,137
1269619,2253,WA,True,1253.2,385
1269641,1550,AC,True,725.9,646
1269653,1425,AC,True,292.0,275
1269654,1904,AC,True,730.7,132
1269655,1329,WA,True,868.8,754
1269666,1746,WA,True,69.7,166
1269667,1724,AC,True,559.9,137
1269679,1506,AC,True,553.7,612
1269684,1746,AC,True,135.7,188
1269686,2253,WA,True,1490.1,478
1269697,1398,WA,True,108.7,209
1269705,1398,WA,True,149.1,247
1269708,1398,WA,True,149.1,247
1269712,2253,WA,True,1601.9,493
1269722,1535,AC,True,566.1,126
1269727,1432,AC,True,1155.3,74
1269732,1398,AC,True,220.0,251
1269738,1746,AC,True,138.0,202
1269747,1525,CE,True,566.1,418
1269753,2253,WA,True,1601.9,493
1269784,1667,CE,True,1711.8,54
1269796,1667,PE,True,1742.8,63
1269802,1525,WA,True,728.3,453
1269813,1683,WA,True,751.8,556
1269816,1667,PE,True,1781.3,76
1269823,1683,AC,True,779.7,558
1269837,1529,WA,True,387.4,267
1269854,1463,AC,True,1155.0,536
1269868,1248,WA,True,755.3,475
1269886,1248,WA,True,823.2,479
1269887,1123,TLE,True,852.9,580
1269897,2271,WA,True,1264.1,562
1269903,1123,WA,True,911.1,607
1269917,1663,WA,True,255.0,330
1269939,2281,AC,True,1789.6,410
1269942,1665,PE,True,536.1,492
1269951,1248,WA,True,988.9,693
1269960,1665,AC,True,536.1,492
1269967,1509,WA,True,1416.5,358
1269970,1248,AC,True,998.1,695
1269986,1066,AC,True,1663.5,878
1269988,1329,AC,True,1794.6,836
